estimator,r
coupling_null,-0.14672975350472256
coupling_null,-0.4121133771861086
coupling_null,0.07885771332450756
coupling_null,-0.27553256421320277
coupling_null,-0.44866212978708636
coupling_null,-0.11315841121022234
coupling_null,-0.061772256485323654
coupling_null,-0.2925022381067927
coupling_null,0.18787203806043698
coupling_null,-0.5088920211894052
coupling_null,-0.3092634624861646
coupling_null,-0.3964562478332611
coupling_null,-0.6119448354438723
coupling_null,-0.5848271539808024
coupling_null,-0.3955288443515124
coupling_null,-0.2692935984745495
coupling_null,-0.24816175299290008
coupling_null,-0.3287604482249063
coupling_null,-0.31393573489940985
coupling_null,-0.40216549949667174
coupling_null,-0.2741734130663707
coupling_null,-0.75128535639035
coupling_null,0.07653976476189374
coupling_null,-0.36613978404372194
coupling_null,-0.33698219883029845
coupling_null,0.08138235573434921
coupling_null,-0.5372389118248388
coupling_null,-0.16255707919990586
coupling_null,-0.2728729877720748
coupling_null,-0.5674644020573254
coupling_null,-0.05696024693288887
coupling_null,0.28122173684849316
coupling_null,-0.4176599188250434
coupling_null,-0.27220388959454184
coupling_null,0.051274130511373146
coupling_null,-0.3786651997736439
coupling_null,0.12909324367583072
coupling_null,-0.4623921770324445
coupling_null,-0.4646855713394505
coupling_null,0.26445779780472223
coupling_null,-0.6381334149455398
coupling_null,-0.29576135714986285
coupling_null,-0.2590127876016579
coupling_null,-0.1582138821939649
coupling_null,-0.40448073620048325
coupling_null,-0.14362191830551418
coupling_null,-0.3903118633081176
coupling_null,-0.11515952024157217
coupling_null,-0.634881317644986
coupling_null,-0.6900908358691683
coupling_null,-0.5282354571945324
coupling_null,0.14086583062527464
coupling_null,-0.15068608875912518
coupling_null,-0.5162613257017036
coupling_null,-0.5595366171973996
coupling_null,-0.4452402251157502
coupling_null,0.09194566338711996
coupling_null,0.05181782481023576
coupling_null,-0.17709927284514265
coupling_null,-0.18546848460116316
coupling_null,-0.1952368220810968
coupling_null,0.021387561485514253
coupling_null,-0.24675785296526015
coupling_null,-0.43118865665820055
coupling_null,-0.5854848095406422
coupling_null,-0.2902343850496149
coupling_null,-0.30055902289697584
coupling_null,0.039976711131533144
coupling_null,-0.5461405917848406
coupling_null,0.0316371243173903
coupling_null,-0.4839207725734468
coupling_null,0.05860132641171797
coupling_null,-0.5878573299955034
coupling_null,0.044155871832423456
coupling_null,0.10920187261266318
coupling_null,-0.33684358952496896
coupling_null,-0.589974702338517
coupling_null,-0.5057098620472928
coupling_null,-0.6621457051769033
coupling_null,-0.26883148190588985
coupling_null,-0.1406478797586415
coupling_null,-0.03419944067626812
coupling_null,0.010667056461825707
coupling_null,-0.21732741879921402
coupling_null,-0.520442833700915
coupling_null,0.08271417411623505
coupling_null,-0.02972024155903858
coupling_null,-0.3860996653782196
coupling_null,-0.010570648625261534
coupling_null,-0.27612226280791735
coupling_null,-0.6635949663868121
coupling_null,-0.3229817281051716
coupling_null,-0.35918498783383024
coupling_null,0.19294977169171343
coupling_null,-0.4887157094275797
coupling_null,0.27864152373756257
coupling_null,-0.516069035749774
coupling_null,0.15241958885812804
coupling_null,0.17953302572783655
coupling_null,-0.48521693717524317
coupling_null,0.06399548178168254
coupling_null,-0.16158177172040206
coupling_null,-0.28152439274606256
coupling_null,-0.6242898695509193
coupling_null,0.24581796239805467
coupling_null,-0.47379968247679605
coupling_null,-0.20022158828118178
coupling_null,-0.5677811065555958
coupling_null,-0.1084613386883209
coupling_null,-0.10895823093576755
coupling_null,-0.04351132548446704
coupling_null,-0.20464913267192875
coupling_null,-0.44820475413367344
coupling_null,-0.12202296938546961
coupling_null,-0.22574510207022583
coupling_null,-0.6444665669063148
coupling_null,-0.4006725461023265
coupling_null,-0.04942997588626307
coupling_null,0.05748540172920099
coupling_null,0.0063198057423624115
coupling_null,-0.4551938426382008
coupling_null,-0.31726162035415023
coupling_null,-0.1617010456067395
coupling_null,-0.22098568536468013
coupling_null,-0.01786631784510423
coupling_null,-0.44274180001483393
coupling_null,-0.4546038445594804
coupling_null,-0.5058096938783596
coupling_null,-0.36636393398484546
coupling_null,-0.3452107587592357
coupling_null,-0.6495201216899559
coupling_null,-0.6175265772882026
coupling_null,-0.06782281405448123
coupling_null,-0.3288163111562898
coupling_null,-0.42715219375824315
coupling_null,-0.18452657347615642
coupling_null,-0.1066901810651494
coupling_null,-0.5411495690150022
coupling_null,0.11461133708399966
coupling_null,-0.37540553360713386
coupling_null,0.11571748995422122
coupling_null,-0.4308900294390858
coupling_null,-0.6680569735745756
coupling_null,-0.25694060138137625
coupling_null,-0.03373895168635426
coupling_null,-0.4347655826041453
coupling_null,0.03109804607410996
coupling_null,0.2592287501252418
coupling_null,-0.16116922270931944
coupling_null,-0.383141948497635
coupling_null,-0.244703634377859
coupling_null,-0.008807570290640523
coupling_null,-0.062279612270638975
coupling_null,-0.17662293782789787
coupling_null,-0.4489184465615027
coupling_null,0.2026737002076319
coupling_null,-0.4946444100757747
coupling_null,-0.6965313772964928
coupling_null,-0.6716924199542305
coupling_null,-0.6643045916777414
coupling_null,0.2026737002076319
coupling_null,-0.674263909947069
coupling_null,-0.5014807787577369
coupling_null,-0.19699800168960274
coupling_null,-0.34450606952941665
coupling_null,-0.06864723809167453
coupling_null,-0.380720096192028
coupling_null,-0.19418929958075604
coupling_null,-0.37050409826995595
coupling_null,-0.04418019729396347
coupling_null,-0.44500022226705505
coupling_null,-0.6313860309856112
coupling_null,-0.2821264441290296
coupling_null,-0.6101918479353708
coupling_null,-0.491961576214502
coupling_null,-0.2850431235520415
coupling_null,0.18038607659006228
coupling_null,-0.40712136015361544
coupling_null,0.33152746720795906
coupling_null,-0.6023668497970387
coupling_null,-0.4060626126754283
coupling_null,0.14747761271845192
coupling_null,-0.3169976528364149
coupling_null,-0.08001131782157106
coupling_null,-0.6046883398550147
coupling_null,-0.5976763179110257
coupling_null,-0.3885991411706996
coupling_null,-0.4962292023271256
coupling_null,-0.5784842589266656
coupling_null,-0.18235327806384147
coupling_null,-0.5267760874500896
coupling_null,-0.01070976648224153
coupling_null,0.037255350883062234
coupling_null,-0.7544583131686682
coupling_null,-0.7211478721255807
coupling_null,-0.3399954428753822
coupling_null,0.1045077557225408
coupling_null,-0.4219747558223696
coupling_null,-0.45528708333679857
coupling_null,-0.05582544934475712
coupling_null,-0.20191886096152709
coupling_null,-0.44510467070022863
coupling_null,-0.5759304771115895
coupling_null,-0.4989273503637225
coupling_null,-0.5495612259531394
coupling_null,-0.5311533172991064
coupling_null,-0.11683359230398975
coupling_null,0.1878862148827831
coupling_null,-0.6911074742409961
coupling_null,-0.6875935462051773
coupling_null,0.033664917341916886
coupling_null,-0.46296579627282014
coupling_null,-0.6949909278049018
coupling_null,-0.21709989314245173
coupling_null,-0.41233786262307554
coupling_null,-0.3328663141054738
coupling_null,0.07683828881788694
coupling_null,-0.26500373584975934
coupling_null,-0.48878287448462415
coupling_null,-0.08353039082143823
coupling_null,-0.6364061790104171
coupling_null,-0.40969540205189386
coupling_null,-0.43112200528714956
coupling_null,-0.547976420683158
coupling_null,-0.37260823657524933
coupling_null,-0.764254120226747
coupling_null,0.055669564690624396
coupling_null,-0.30854185376905036
coupling_null,-0.4537059288926776
coupling_null,0.06480570311445762
coupling_null,0.003578793276081676
coupling_null,-0.05866651781788387
coupling_null,-0.0813406921270767
coupling_null,-0.3974733457828368
coupling_null,-0.24424954390345155
coupling_null,-0.4902105309254881
coupling_null,0.061476776776349176
coupling_null,0.32386895919021375
coupling_null,-0.515174509702613
coupling_null,-0.6091032158649278
coupling_null,-0.11568376396844143
coupling_null,-0.14195382644044713
coupling_null,-0.09296978471309168
coupling_null,-0.0601571692072496
coupling_null,0.14545077299570475
coupling_null,-0.39095218069964577
coupling_null,0.009113610471842967
coupling_null,-0.35013223931225934
coupling_null,0.1639712343528961
coupling_null,-0.44735533370408825
coupling_null,-0.7334043440420808
coupling_null,-0.005743913400495577
coupling_null,-0.7113526164660068
coupling_null,0.28970965621097045
coupling_null,-0.13991175243446918
coupling_null,-0.4964718327668493
coupling_null,-0.6232104250242692
coupling_null,0.07305806839870702
coupling_null,-0.2354739349748127
coupling_null,0.022975440013828834
coupling_null,-0.39159833462668975
coupling_null,-0.2589766259484875
coupling_null,-0.18082012786319002
coupling_null,-0.3209339547477839
coupling_null,-0.2837853554996273
coupling_null,-0.04459197972107333
coupling_null,0.06785562290461067
coupling_null,-0.49059788702198
coupling_null,-0.604280862141206
coupling_null,-0.4304022555837534
coupling_null,-0.6147472322567313
coupling_null,-0.02509724876075632
coupling_null,-0.6303132985816426
coupling_null,0.09465175764974959
coupling_null,-0.07531390361437416
coupling_null,0.08801953114630243
coupling_null,-0.12995432569084622
coupling_null,-0.20998254791018642
coupling_null,-0.39450193930305855
coupling_null,-0.5781183029615261
coupling_null,-0.6592923874486619
coupling_null,0.24469435595093345
coupling_null,-0.03405708303332343
coupling_null,-0.634881317644986
coupling_null,-0.15953401917925633
coupling_null,-0.4119711679071528
coupling_null,0.13516442560369418
coupling_null,-0.2522323545440237
coupling_null,-0.46987533058086556
coupling_null,0.13279732016673554
coupling_null,-0.3271072945558732
coupling_null,-0.5970987978434236
coupling_null,-0.29972232438879914
coupling_null,-0.1608812875263583
coupling_null,-0.4275047714893705
coupling_null,-0.40552328195987725
coupling_null,-0.07535608872821173
coupling_null,-0.2698352089688338
coupling_null,-0.008558980471632237
coupling_null,-0.49672087755991323
coupling_null,0.20863011253268085
coupling_null,-0.04961626340725268
coupling_null,-0.3404310504000934
coupling_null,-0.2602484314252665
coupling_null,-0.20655218973125666
coupling_null,-0.18665757216447276
coupling_null,-0.17489453187537
coupling_null,-0.10510437297659775
coupling_null,-0.5476000603315685
coupling_null,-0.07038336396218588
coupling_null,0.021793844602510874
coupling_null,-0.1392891706434052
coupling_null,-0.5789191597524125
coupling_null,-0.589651292593505
coupling_null,-0.38025873322859494
coupling_null,-0.05928756143780248
coupling_null,-0.38859415967201016
coupling_null,-0.5032722603903327
coupling_null,-0.11073999632782705
coupling_null,-0.5236475072672625
coupling_null,-0.09971380055558499
coupling_null,-0.05233356251792619
coupling_null,-0.13114491179008497
coupling_null,0.3119793873892616
coupling_null,-0.49621561069269765
coupling_null,-0.5237079701753167
coupling_null,-0.12185845982525267
coupling_null,0.24897760626198617
coupling_null,-0.6030725537733318
coupling_null,-0.32080164444286474
coupling_null,-0.5605519571617111
coupling_null,-0.040846023733124466
coupling_null,-0.12609849279031718
coupling_null,-0.4335250801851705
coupling_null,-0.5597061344847211
coupling_null,-0.501628875258579
coupling_null,-0.2246782716030713
coupling_null,-0.02967100702774855
coupling_null,-0.3691435970786229
coupling_null,0.12457393881275679
coupling_null,-0.426542093925895
coupling_null,0.22243374534885046
coupling_null,-0.2781366780513618
coupling_null,-0.1656784723542548
coupling_null,-0.14089658173344896
coupling_null,-0.24811849674306805
coupling_null,-0.3009776482560533
coupling_null,0.06891542019425675
coupling_null,-0.10224056525593742
coupling_null,-0.5326041710798042
coupling_null,-0.3891500285798532
coupling_null,-0.6685245506176308
coupling_null,-0.45765759660053545
coupling_null,-0.06385641226873508
coupling_null,-0.38746355705302843
coupling_null,0.23824019211640493
coupling_null,-0.18692315194550532
coupling_null,0.15241958885812804
coupling_null,-0.6341653645756526
coupling_null,-0.45104971690575385
coupling_null,-0.5154175446003824
coupling_null,0.17870461988386824
coupling_null,-0.16511739563700106
coupling_null,-0.06529860749070256
coupling_null,-0.3374497007039711
coupling_null,-0.10920473532671661
coupling_null,0.05993412047097839
coupling_null,-0.6210463399841725
coupling_null,-0.4832318517455766
coupling_null,0.2881538788808905
coupling_null,-0.7190860074849876
coupling_null,-0.6685481766138999
coupling_null,-0.03605236194085679
coupling_null,-0.12877631552385502
coupling_null,-0.2516744594588284
coupling_null,-0.581206276002856
coupling_null,-0.17601097920188527
coupling_null,-0.4293899018913128
coupling_null,-0.013223767853524188
coupling_null,0.09737099823290157
coupling_null,-0.10593232912118794
coupling_null,-0.4479039507108986
coupling_null,-0.36091596176553076
coupling_null,-0.38576443170741354
coupling_null,-0.5345772558081715
coupling_null,-0.2961874429538376
coupling_null,-0.5164283625726679
coupling_null,-0.418149557336292
coupling_null,0.034230736341320185
coupling_null,-0.2194361882370079
coupling_null,0.14545077299570475
coupling_null,-0.6016866638818674
coupling_null,0.03989570138597078
coupling_null,0.1297657823451739
coupling_null,-0.2683960576719936
coupling_null,-0.32204227544675923
coupling_null,-0.16115485121252357
coupling_null,-0.47614949737243606
coupling_null,0.14747761271845192
coupling_null,-0.2782225961829467
coupling_null,-0.5324363998625639
coupling_null,-0.24052187693211102
coupling_null,-0.33108261386720456
coupling_null,-0.011097410284523301
coupling_null,-0.1830476009914429
coupling_null,0.15178565977193959
coupling_null,-0.7361624427258218
coupling_null,-0.18435632395143123
coupling_null,0.08136284478062626
coupling_null,-0.19801448822326898
coupling_null,-0.30803449670031896
coupling_null,-0.4857917574017381
coupling_null,-0.03348341738043677
coupling_null,0.19722478936775759
coupling_null,-0.5984592650768641
coupling_null,-0.6051653391767797
coupling_null,-0.6099740827037847
coupling_null,0.15601883137411626
coupling_null,-0.7451595762612178
coupling_null,-0.5583603696594533
coupling_null,0.03022512567313514
coupling_null,-0.4680828695942838
coupling_null,-0.37907925866773273
coupling_null,-0.48619766215815857
coupling_null,-0.4660693920647219
coupling_null,-0.3536402933952077
coupling_null,-0.6305712811461988
coupling_null,-0.10683128797928912
coupling_null,-0.3264760390392572
coupling_null,-0.30247687392042927
coupling_null,-0.5992298876407581
coupling_null,0.04963738249704425
coupling_null,-0.23923467700631024
coupling_null,0.04698114316233001
coupling_null,0.011294771762769228
coupling_null,0.07295635151696445
coupling_null,-0.14603084021780371
coupling_null,-0.031070287228058723
coupling_null,-0.1577757554498946
coupling_null,-0.44814609664047705
coupling_null,-0.5539091485286498
coupling_null,-0.49753018739474864
coupling_null,-0.1455987356988149
coupling_null,-0.05548714137055477
coupling_null,0.39416235349153905
coupling_null,-0.12172088726486799
coupling_null,-0.3497399793772993
coupling_null,-0.23178776520276406
coupling_null,-0.3375935341306792
coupling_null,-0.7524302188591668
coupling_null,-0.4537011393592791
coupling_null,-0.024474806045430505
coupling_null,-0.49813255198201944
coupling_null,-0.5836291097569738
coupling_null,-0.414615817275976
coupling_null,-0.3282829303837119
coupling_null,-0.1786085691038176
coupling_null,-0.18798988091770755
coupling_null,0.08721191853637981
coupling_null,-0.6802460981928476
coupling_null,0.29178591722901437
coupling_null,-0.4438338445237429
coupling_null,-0.11825534866578566
coupling_null,-0.745743430538335
coupling_null,-0.23859268495785305
coupling_null,0.2949625172810056
coupling_null,-0.7438159359605186
coupling_null,-0.7191782386838079
coupling_null,-0.20204751436311966
coupling_null,0.09465175764974959
coupling_null,-0.00834021565640263
coupling_null,0.08302594314539614
coupling_null,-0.378181895829522
coupling_null,-0.43478214883870514
coupling_null,-0.5176522655045989
coupling_null,-0.22518289174395442
coupling_null,-0.1982708254568284
coupling_null,-0.2701998059054542
coupling_null,0.22788546561598633
coupling_null,-0.043055013486558456
coupling_null,-0.48641022151080454
coupling_null,-0.04629351406259492
coupling_null,0.22079868185555948
coupling_null,-0.7095656305424939
coupling_null,0.04115206856225353
coupling_null,-0.5776275533161875
coupling_null,-0.5999654123833286
coupling_null,-0.3705974503497294
coupling_null,-0.6232837078318585
coupling_null,0.128025292201617
coupling_null,-0.518471017601032
coupling_null,-0.18441803618682812
coupling_null,-0.5346022353344139
coupling_null,0.06963089127066055
coupling_null,-0.11053189729036095
coupling_null,-0.27836456187482056
coupling_null,-0.06443255552537407
coupling_null,-0.1982375417602607
coupling_null,-0.24541971862082626
coupling_null,0.21554415177130165
coupling_null,-0.46128228321719406
coupling_null,-0.3588032334892797
coupling_null,-0.31667831017322684
coupling_null,-0.5124249941770701
coupling_null,-0.5068820949726315
coupling_null,-0.05975396730963878
coupling_null,-0.024486468874768484
coupling_null,-0.3610728969735453
coupling_null,-0.5900370865237534
coupling_null,-0.13521412122554569
coupling_null,-0.004006600408569825
coupling_null,-0.07495477269672882
coupling_null,-0.4992792657812909
coupling_null,-0.06857949917920934
coupling_null,0.11144214594755808
coupling_null,0.17646882890059476
coupling_null,-0.5525048217866311
coupling_null,-0.6201587438870847
coupling_null,-0.6329095076172436
coupling_null,-0.24571639095174636
coupling_null,-0.19626828599449087
coupling_null,-0.29633295396539466
coupling_null,0.14409554723383053
coupling_null,-0.4153083377713192
coupling_null,-0.4617048301399657
coupling_null,-0.19274264357851434
coupling_null,-0.4991591279478666
coupling_null,-0.20202605232619045
coupling_null,-0.23742750955667127
coupling_null,-0.5192414438512014
coupling_null,-0.06641957373991933
coupling_null,-0.3498515264231554
coupling_null,-0.7576431190623617
coupling_null,-0.06732526170896433
coupling_null,-0.26663858011130215
coupling_null,-0.09113609785255937
coupling_null,-0.21930714196072
coupling_null,0.2982319260768718
coupling_null,-0.5484651288807538
coupling_null,-0.4419358035884853
coupling_null,-0.11954159540081435
coupling_null,-0.33760524590533175
coupling_null,-0.2791658207945916
coupling_null,-0.5052503225931192
coupling_null,-0.23713047331290044
coupling_null,-0.3017437611193969
coupling_null,-0.6566601915789608
coupling_null,0.16778348453164688
coupling_null,-0.5814032784413529
coupling_null,-0.48071465007129144
coupling_null,-0.36916915141188933
coupling_null,-0.09074400673264449
coupling_null,-0.22860816267042908
coupling_null,-0.7259328167595124
coupling_null,-0.010826236317378392
coupling_null,-0.3925873225702956
coupling_null,-0.2930114131133694
coupling_null,0.2756595107302398
coupling_null,-0.708101787168199
coupling_null,-0.38081075880971615
coupling_null,-0.19569825552819328
coupling_null,0.3267023022130743
coupling_null,-0.7783062139541045
coupling_null,-0.5069098356666253
coupling_null,0.18028587365826784
coupling_null,-0.588773248666711
coupling_null,-0.3020704874191383
coupling_null,-0.2822691278865674
coupling_null,-0.36878288517089564
coupling_null,-0.20490136244254187
coupling_null,0.08271417411623505
coupling_null,-0.3869734940419437
coupling_null,-0.5108330776932141
coupling_null,-0.6848051717412998
coupling_null,-0.42025452170994787
coupling_null,0.1524260879261454
coupling_null,-0.4096960449853305
coupling_null,-0.12644254560431809
coupling_null,-0.11189684791937277
coupling_null,-0.5162831572142091
coupling_null,-0.07481672635606865
coupling_null,-0.46794644045118283
coupling_null,-0.42129420609018525
coupling_null,-0.3301040682433717
coupling_null,-0.3989842261095229
coupling_null,-0.3135256707988443
coupling_null,-0.44261545513292383
coupling_null,-0.09889674197561844
coupling_null,-0.15040805188282128
coupling_null,-0.5496656311085517
coupling_null,-0.4952059841957454
coupling_null,-0.2221667682762116
coupling_null,0.05183644439084145
coupling_null,0.1684033076847285
coupling_null,0.07884857720769159
coupling_null,-0.6045131235154492
coupling_null,-0.13909233614850233
coupling_null,-0.6820393415572414
coupling_null,-0.7153326816362159
coupling_null,0.07002213623265009
coupling_null,-0.5841350932087559
coupling_null,0.17338718003547585
coupling_null,-0.25048079440616444
coupling_null,0.16752941141579947
coupling_null,-0.43366052062079036
coupling_null,-0.5507610582590545
coupling_null,-0.3337984414647154
coupling_null,-0.40290858624657566
coupling_null,-0.45244071616380815
coupling_null,-0.19699800168960274
coupling_null,0.2589521532685194
coupling_null,-0.10216188693685535
coupling_null,-0.10832725837834051
coupling_null,-0.3592627425423523
coupling_null,-0.6176343211479458
coupling_null,-0.4790773264633428
coupling_null,-0.022854824060400715
coupling_null,-0.5686179153962477
coupling_null,-0.44682152832132516
coupling_null,-0.020027751078053713
coupling_null,-0.373197575674825
coupling_null,0.13271754087349458
coupling_null,0.17562763159353134
coupling_null,-0.09743536162029555
coupling_null,-0.28225420905127474
coupling_null,-0.4955085272719867
coupling_null,-0.7444171770043432
coupling_null,-0.3749933954091568
coupling_null,-0.4618573124352291
coupling_null,0.07733218504157588
coupling_null,-0.04478105154773748
coupling_null,-0.2704628514570783
coupling_null,-0.28931240954346266
coupling_null,-0.2420209777756346
coupling_null,0.011851006321744136
coupling_null,-0.6757177388533719
coupling_null,0.06662554909906744
coupling_null,0.1818985721976757
coupling_null,-0.19088044442925023
coupling_null,-0.12677062475893625
coupling_null,-0.01892354422214355
coupling_null,0.025761976288020332
coupling_null,-0.35375279643364244
coupling_null,-0.3438121077737895
coupling_null,-0.3404022653372734
coupling_null,-0.15603768821435604
coupling_null,0.2220032864283998
coupling_null,-0.3551710899707828
coupling_null,-0.4561892332669641
coupling_null,-0.578748634533325
coupling_null,-0.28056885252965996
coupling_null,-0.3820166151598443
coupling_null,-0.2566942538038357
coupling_null,-0.31361972682684525
coupling_null,-0.4802840756835891
coupling_null,-0.49520382860542456
coupling_null,0.11303096038064189
coupling_null,-0.6549890192772619
coupling_null,-0.17906926624537586
coupling_null,-0.2062718265650563
coupling_null,-0.3851958057125092
coupling_null,0.24125010041600864
coupling_null,-0.3672657571351465
coupling_null,-0.5017239076896309
coupling_null,-0.09059321067872969
coupling_null,-0.7148776798788762
coupling_null,-0.4766473344154557
coupling_null,-0.5204531392744621
coupling_null,-0.19920655386150954
coupling_null,-0.524078096169558
coupling_null,-0.4651410517741644
coupling_null,-0.7092078921412107
coupling_null,-0.3222483352481779
coupling_null,-0.43044497186666025
coupling_null,-0.06207450180968114
coupling_null,-0.38273562698644525
coupling_null,0.021431122206295186
coupling_null,-0.6908265858841461
coupling_null,0.04961181908309134
coupling_null,-0.48800749507716373
coupling_null,-0.26650718308511506
coupling_null,-0.0732648641328013
coupling_null,0.2052559192780636
coupling_null,-0.6348720192541344
coupling_null,-0.2371242041747852
coupling_null,-0.3835947658305264
coupling_null,0.046046575380987886
coupling_null,-0.6821487993302929
coupling_null,-0.2535727492428056
coupling_null,-0.4578445386767666
coupling_null,0.09535121520264077
coupling_null,0.03081516566153632
coupling_null,-0.10677499731932147
coupling_null,-0.10321307283707694
coupling_null,-0.44197914734628774
coupling_null,-0.38354249989561545
coupling_null,-0.5721327146150832
coupling_null,-0.31017963337948184
coupling_null,-0.17573580411837428
coupling_null,0.010006818588474754
coupling_null,-0.3300098686830661
coupling_null,-0.05621830762722728
coupling_null,-0.7129139868412642
coupling_null,-0.22378727025587872
coupling_null,-0.7345224551993766
coupling_null,-0.3873846208896308
coupling_null,-0.14932762827315355
coupling_null,-0.4359501022521275
coupling_null,-0.20725788270574383
coupling_null,0.2710171317951103
coupling_null,-0.25872745695292754
coupling_null,-0.6541846321710237
coupling_null,0.034217830244843
coupling_null,-0.09113133069369349
coupling_null,-0.16816847034332724
coupling_null,-0.6880363561041344
coupling_null,0.002505238344080419
coupling_null,-0.39599760438235815
coupling_null,-0.4825805556809289
coupling_null,-0.49552135064138914
coupling_null,-0.4425759693228364
coupling_null,-0.0732648641328013
coupling_null,-0.04405183045924211
coupling_null,-0.012691930574846463
coupling_null,-0.6093929828250053
coupling_null,-0.3986189906659205
coupling_null,-0.32814147194476606
coupling_null,-0.0018777611052955342
coupling_null,0.017618479689830734
coupling_null,-0.06207450180968114
coupling_null,0.1292909183190518
coupling_null,-0.5418671511599695
coupling_null,-0.023920417383526817
coupling_null,-0.3354107972078341
coupling_null,-0.15890416744629213
coupling_null,-0.7852339378792015
coupling_null,-0.3003087404254256
coupling_null,-0.2557104183806677
coupling_null,-0.6129668788370932
coupling_null,-0.044237233995004566
coupling_null,-0.3411455724913595
coupling_null,0.032828329996940984
coupling_null,-0.044942515770026545
coupling_null,-0.716129735758792
coupling_null,-0.521901540661044
coupling_null,-0.42003210347125414
coupling_null,-0.23835165711146336
coupling_null,-0.6913047475171555
coupling_null,-0.3749933954091568
coupling_null,-0.6371038808806598
coupling_null,0.13479394162264402
coupling_null,-0.09914978371948872
coupling_null,-0.10733956711319642
coupling_null,-0.2117368989212599
coupling_null,-0.34741635838614265
coupling_null,-0.3083803996077207
coupling_null,-0.19394186959395043
coupling_null,-0.5615012441146311
coupling_null,-0.007444113917729748
coupling_null,0.09397699660654453
coupling_null,0.2798003483312574
coupling_null,-0.366332698447348
coupling_null,-0.42812207560188426
coupling_null,-0.16005243915698317
coupling_null,-0.6198724544531289
coupling_null,0.01802046870388153
coupling_null,0.1896589457044653
coupling_null,-0.3598497797678792
coupling_null,0.22079101837635787
coupling_null,-0.5820385798450372
coupling_null,-0.5647944945090726
coupling_null,0.018860095255623564
coupling_null,-0.31305491836770416
coupling_null,-0.3569323814049261
coupling_null,0.18775059154630805
coupling_null,-0.516515386747922
