sample_id,group,subject,age,time,eigengene,module,group_label
O_S07_Pre,Old_Pre,O_S07,Old,Pre,0.12975007198371807,black,O-Pre
O_S07_Pre,Old_Pre,O_S07,Old,Pre,0.03749176833705987,blue,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,0.08720355721754844,green,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,-0.1855329585269015,pink,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,-0.014698086507657058,turquoise,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,0.09353263374965293,brown,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,0.06003490730341927,yellow,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,-0.02499944019287048,magenta,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,0.042549160720771785,red,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,-0.1565313172884319,black,O-Pre
O_S10_Pre,Old_Pre,O_S10,Old,Pre,-0.19187840034703435,blue,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,0.08419335260032376,green,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,-0.08315300779693251,pink,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,0.10327714052804864,turquoise,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,-0.02058091779518126,brown,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,-0.11239222750032384,yellow,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,0.049117238633229504,magenta,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,0.001783457519265091,red,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,-0.16568789334820197,black,O-Pre
O_S16_Pre,Old_Pre,O_S16,Old,Pre,-0.09797686119412417,blue,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.05210487208630134,green,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.042134121867933354,pink,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,0.059406672043334635,turquoise,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,0.10441572870722347,brown,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.10220557723694777,yellow,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,0.036092160754249515,magenta,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.023109200492400898,red,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.08775922366172505,black,O-Pre
O_S17_Pre,Old_Pre,O_S17,Old,Pre,-0.05970513546381927,blue,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.11549547522597085,green,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,0.011995845394855013,pink,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,0.17114799190140892,turquoise,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,0.09872614929680673,brown,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.2102942212661214,yellow,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.6930241921741835,magenta,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.3255934417102052,red,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.02246093982469179,black,O-Pre
O_S24_Pre,Old_Pre,O_S24,Old,Pre,-0.137424654436186,blue,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,0.007448202517936125,green,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,-0.22258966134684416,pink,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,-0.09291395509276659,turquoise,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,0.16493121788357748,brown,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,0.1092995602157864,yellow,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,0.05252667023636646,magenta,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,0.08598087098326038,red,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,-0.12858626618275254,black,O-Pre
O_S28_Pre,Old_Pre,O_S28,Old,Pre,-0.11812208588323789,blue,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,0.07060571722191256,green,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,0.04322055939666636,pink,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,0.17771424244706632,turquoise,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,-0.09606310405725081,brown,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,-0.10170093437240621,yellow,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,0.08640509079591206,magenta,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,0.0250576225637589,red,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,-0.1802363261212878,black,O-Pre
O_S29_Pre,Old_Pre,O_S29,Old,Pre,-0.12833441081260957,blue,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,0.08694694547802172,green,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,0.02453247648462767,pink,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,0.1264442574155327,turquoise,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,-0.07110596962518406,brown,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,-0.22367633958395775,yellow,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,0.044163972421360304,magenta,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,0.03953542169467866,red,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,-0.26072242531488066,black,O-Pre
O_S32_Pre,Old_Pre,O_S32,Old,Pre,-0.031130048760735156,blue,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,0.19660489008620488,green,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,0.2296919922539858,pink,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,0.24526058439313062,turquoise,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.17119690284495803,brown,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.09986930399291652,yellow,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.013977750601974195,magenta,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.16041214323489741,red,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.09543486756973889,black,O-Pre
O_S35_Pre,Old_Pre,O_S35,Old,Pre,-0.12560943496999152,blue,O-Pre
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.16610385754589957,green,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.16886909777341377,pink,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,0.03882668733182537,turquoise,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,0.19855040761557655,brown,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.04229600992020758,yellow,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.14760451743159753,magenta,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.16007481086937803,red,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,-0.02350051005700361,black,O-Post
OP_S06_Post,Old_Post,OP_S06,Old,Post,0.0023644541156296814,blue,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.20490149105150238,green,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.06855622112815439,pink,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.15620115787216543,turquoise,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,-0.2692813120954829,brown,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.00861807187951719,yellow,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.01516122388486181,magenta,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,0.17394374218266753,red,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,-0.25005180337505833,black,O-Post
OP_S11_Post,Old_Post,OP_S11,Old,Post,-0.06885945349828695,blue,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,-0.03761255701622589,green,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,0.057568749184432916,pink,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,0.1505739846684579,turquoise,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,0.016374196030477815,brown,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,0.0057604354098259695,yellow,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,-0.1259484362792054,magenta,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,-0.18704854839657922,red,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,0.011102123474608044,black,O-Post
OP_S12_Post,Old_Post,OP_S12,Old,Post,-0.044234732097037446,blue,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,0.11338772414267818,green,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,0.3070634429694775,pink,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,0.23841443396635167,turquoise,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,-0.14337970710795347,brown,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,0.0027777128307247285,yellow,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,-0.12287357725358262,magenta,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,-0.2075938814314707,red,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,-0.007634891074256362,black,O-Post
OP_S17_Post,Old_Post,OP_S17,Old,Post,-0.14142635215072882,blue,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,0.16436076127058605,green,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,0.040260757029213175,pink,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,0.11465420954522272,turquoise,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,-0.09676779254491553,brown,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,-0.14203192558159458,yellow,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,0.03172320926126196,magenta,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,0.05148952701985916,red,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,-0.16741520402411372,black,O-Post
O_S05_Post,Old_Post,O_S05,Old,Post,-0.04115975927219754,blue,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.024228815363816665,green,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,-0.07821396464797689,pink,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.008794565268162762,turquoise,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,-0.23162146963101687,brown,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.009925914725481176,yellow,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.1281929321466764,magenta,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.2185558701789884,red,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,-0.14633277994090152,black,O-Post
O_S06_Post,Old_Post,O_S06,Old,Post,0.19906347538456723,blue,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,0.14711965477775338,green,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,-0.002078804281444243,pink,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,0.06202304433119212,turquoise,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,-0.026095880781836493,brown,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,0.004285542451951209,yellow,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,-0.011491762848962753,magenta,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,0.025526946230129282,red,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,-0.14024398202889324,black,O-Post
O_S07_Post,Old_Post,O_S07,Old,Post,-0.11720074744280673,blue,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,0.08788229373455919,green,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,0.03288686954708598,pink,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,0.047946410318992105,turquoise,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.008562719041221805,brown,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.08106592772281339,yellow,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.010759544635481554,magenta,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.21337128691050478,red,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.03322018871829457,black,O-Post
O_S10_Post,Old_Post,O_S10,Old,Post,-0.048152742824042374,blue,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,0.1188917795451455,green,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,0.007136525628663597,pink,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,0.11688755450153718,turquoise,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,-0.08825924832326262,brown,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,-0.1686695534137914,yellow,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,0.07577747318867191,magenta,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,0.058823834069704886,red,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,-0.18201093203679491,black,O-Post
O_S16_Post,Old_Post,O_S16,Old,Post,-0.05317719698511866,blue,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,0.0046228510279267025,green,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,0.12452982709217203,pink,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,0.18116907125456058,turquoise,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,-0.06350092562678734,brown,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,-0.1560574683713082,yellow,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,0.014341758783292543,magenta,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,-0.009085377890101262,red,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,-0.220360570049101,black,O-Post
O_S17_Post,Old_Post,O_S17,Old,Post,-0.03948228171660843,blue,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,0.006535657115471248,green,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,0.09967373960927862,pink,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,0.16317522429092698,turquoise,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,0.016598215847985744,brown,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,-0.15015085043721726,yellow,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,-0.028068288304065703,magenta,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,-0.16251791850771197,red,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,0.007284695073430099,black,O-Post
O_S24_Post,Old_Post,O_S24,Old,Post,-0.05721543372700713,blue,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.047400681426327126,green,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.0034095083634652712,pink,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.006658505087833032,turquoise,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.06730865361902458,brown,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.15227544792356174,yellow,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.01629638037934645,magenta,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,-0.09690486520131422,red,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,0.029114278839887032,black,O-Post
O_S28_Post,Old_Post,O_S28,Old,Post,-0.11155635963646153,blue,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.06303373412126892,green,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.2923068628491776,pink,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.028314915614672708,turquoise,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,0.2144784834571222,brown,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.11887441690776845,yellow,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,0.04694069833519915,magenta,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,0.005237316808188974,red,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.21880500574980505,black,O-Post
O_S29_Post,Old_Post,O_S29,Old,Post,-0.0811601253573548,blue,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-0.0019149607765560953,green,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-0.1663899493285303,pink,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-4.5269988742114366e-4,turquoise,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,0.06527344601968363,brown,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-0.012683911568542715,yellow,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,0.06484464727849303,magenta,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,0.06910964413468064,red,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-0.12501742413971573,black,O-Post
O_S32_Post,Old_Post,O_S32,Old,Post,-0.0453544131051451,blue,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.017247305084161856,green,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.08550130107211733,pink,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.011184234133666045,turquoise,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.0470522324321611,brown,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.09951354998585704,yellow,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,0.10406081135270291,magenta,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,0.11979178039406603,red,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,-0.11492286314157558,black,O-Post
O_S35_Post,Old_Post,O_S35,Old,Post,0.18191354332300536,blue,O-Post
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,0.08808627257007232,green,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,0.042153254974567504,pink,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,-0.02434028285985872,turquoise,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,0.063760470992215,brown,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,0.11217027685742544,yellow,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,-0.01711517816932642,magenta,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,-0.06940129473876995,red,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,0.15458189905707034,black,Y-Pre
YP_S14_Pre,Young_Pre,YP_S14,Young,Pre,-0.1625537189155666,blue,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,-0.018838505430150698,green,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,-0.1284445591930532,pink,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,-0.22460021765623644,turquoise,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,0.19216567113650582,brown,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,0.29871085647064605,yellow,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,0.03363877201134507,magenta,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,0.15923063497336046,red,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,0.12002716148541062,black,Y-Pre
YP_S45_Pre,Young_Pre,YP_S45,Young,Pre,-0.07833181749670348,blue,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,-0.009227637488675444,green,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,0.1335672980590812,pink,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,0.05110153149981618,turquoise,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,-0.03714211458119946,brown,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,-0.09884592365942041,yellow,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,0.0861566014992902,magenta,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,0.01368549946990164,red,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,0.04604688224424815,black,Y-Pre
YP_S56_Pre,Young_Pre,YP_S56,Young,Pre,-6.333458682681302e-4,blue,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.01728906738358092,green,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,-0.10945749198175397,pink,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,-0.18688438736724325,turquoise,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.05559815937290776,brown,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.14371530010493933,yellow,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.04481777964139942,magenta,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.09566802939200506,red,Y-Pre
Y_S01_Pre,Young_Pre,Y_S01,Young,Pre,0.10398082852999879,black,Y-Pre
