gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
ANXA6,C2,0.6188822440279865,Blue,Conc. Up,Exacerbated Up
PFKM,C4,0.6633128729706705,Brown,Disc. YUp/ODn,Exacerbated Down
HSP90AB1,C2,0.9595850752758662,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CTSG,C1,0.6149092024568998,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PDHA1,C3,0.9999250811378716,Pink,Conc. Up,Reversed (Aging Down / Training Up)
COL4A2,C1,0.9989834590168252,Yellow,Conc. Down,Exacerbated Down
CYC1,C3,0.9851522101417208,Green,Disc. YDn/OUp,Exacerbated Up
MYL3,C1,0.9999894841296448,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CFH,C4,0.9863707363520956,Red,Disc. YDn/OUp,Exacerbated Up
VIM,C1,0.9170487871220282,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
SERPINF2,C4,0.966615086834924,Red,Conc. Up,Reversed (Aging Down / Training Up)
RPS17,C1,0.701805877369993,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
ANXA5,C2,0.9998025581237936,Blue,Disc. YUp/ODn,Exacerbated Down
RPSA,C1,0.8738667236950386,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
SNRPA,C1,0.9962954579867054,Green,Disc. YDn/OUp,Exacerbated Up
ACAA1,C3,0.941265070917862,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GSTP1,C4,0.9618468054736168,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LGALS1,C1,0.998420448070332,Brown,Disc. YDn/OUp,Exacerbated Up
QDPR,C4,0.999858822578434,Yellow,Conc. Down,Exacerbated Down
HMGB1,C4,0.953057641238773,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
FBP1,C4,0.9459132403264694,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GSTM1,C4,0.6321491640798387,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
TPM1,C1,0.9999971681948648,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CLTB,C2,0.9993117725180358,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ANXA4,C4,0.4486620921890131,Turquoise,Conc. Up,Exacerbated Up
HMOX1,C1,0.7496694257297408,Yellow,Conc. Down,Exacerbated Down
DLD,C2,0.6478521291135257,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HNRNPA1,C2,0.6379228793353239,Black,Conc. Down,Exacerbated Down
COX6C,C3,0.9603063112968292,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PARP1,C1,0.5098350720592807,Magenta,Disc. YDn/OUp,Exacerbated Up
UCHL1,C2,0.999501855814372,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ALDOC,C2,0.9665540434766824,Brown,Conc. Up,Reversed (Aging Down / Training Up)
LIMS3,C1,0.9997774963644268,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HSPA1A,C2,0.9985648093145166,Blue,Conc. Down,Exacerbated Down
IGLC2,C4,0.9928438665489157,Red,Conc. Up,Exacerbated Up
IGLC3,C4,0.9478357182728104,Red,Conc. Up,Exacerbated Up
CALM1,C1,0.8059644993096922,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
FDX1,C3,0.9430863771804594,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
COX8A,C3,0.9996591699150504,Green,Conc. Up,Exacerbated Up
GAA,C3,0.8724541988703369,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DLAT,C3,0.9999903622533294,Pink,Disc. YUp/ODn,Exacerbated Down
TXN,C4,0.7180854010219352,Brown,Conc. Down,Exacerbated Down
COX5B,C3,0.9730621285035151,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MAPT,C2,0.9979549601177596,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PRKAR1A,C4,0.98812080025155,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ESD,C4,0.996700833946836,Brown,Conc. Down,Exacerbated Down
HSPD1,C3,0.9999937742224216,Turquoise,Conc. Up,Exacerbated Up
THRB,C1,0.9999694430574764,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CLU,C4,0.9976780341662088,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MYL2,C1,0.9997779114060892,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
HSPA5,C2,0.9999397691907876,Blue,Conc. Up,Reversed (Aging Down / Training Up)
LAMC1,C1,0.999487807940632,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYH3,C1,0.9771304934403268,Yellow,Conc. Down,Exacerbated Down
HSPA8,C2,0.9979046825311734,Blue,Conc. Up,Reversed (Aging Down / Training Up)
EPB41,C4,0.9934037334979792,Red,Conc. Up,Exacerbated Up
PDHB,C3,0.9995237762901024,Pink,Disc. YUp/ODn,Exacerbated Down
DBT,C1,0.5046538609767597,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
RALA,C3,0.3959519322750597,Green,Conc. Down,Reversed (Aging Up / Training Down)
SPTB,C4,0.9751550596758202,Red,Conc. Down,Exacerbated Down
ACADM,C3,0.9782913971629776,Turquoise,Conc. Up,Exacerbated Up
UBL4A,C2,0.9972993284211994,Blue,Disc. YUp/ODn,Exacerbated Down
DMD,C4,0.5444690355241388,Magenta,Conc. Down,Exacerbated Down
ADH5,C4,0.996028719372444,Brown,Conc. Down,Reversed (Aging Up / Training Down)
COL6A1,C1,0.9992569523932312,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COL6A2,C1,0.9961272698205343,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COL6A3,C1,0.9995373359715188,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SLC25A6,C3,0.994247131856096,Brown,Conc. Up,Exacerbated Up
IMPDH2,C2,0.6428908370258408,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CKB,C4,0.9330946847234995,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
BCKDHA,C3,0.962738189909198,Green,Conc. Down,Exacerbated Down
ACTN1,C1,0.9999695318529522,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYH1,C1,0.9989015954177284,Yellow,Conc. Down,Exacerbated Down
MYH7,C1,0.9999899237130774,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
XRCC6,C1,0.8852773897409235,Turquoise,Disc. YDn/OUp,Exacerbated Up
XRCC5,C4,0.840618852646509,Brown,Conc. Down,Exacerbated Down
COX4I1,C3,0.9997599293971924,Green,Conc. Down,Reversed (Aging Up / Training Down)
IFITM1,C4,0.9548517484437024,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
LAMP2,C4,0.6979821410992617,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MYH8,C1,0.9999031875216818,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
VCAN,C4,0.8712839446607122,Brown,Conc. Down,Exacerbated Down
EEF2,C2,0.9580619966909072,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
KRT10,C1,0.4328957060890723,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PDIA4,C2,0.5780219794363523,Turquoise,Conc. Up,Exacerbated Up
TPT1,C4,0.8781850244632584,Brown,Conc. Down,Reversed (Aging Up / Training Down)
ALAD,C4,0.913546065036358,Red,Conc. Up,Exacerbated Up
PLS3,C3,0.47229779731330007,Turquoise,Disc. YDn/OUp,Exacerbated Up
APEH,C4,0.997485148769863,Brown,Conc. Up,Exacerbated Up
ETFA,C3,0.9999998426950676,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TNNT1,C1,0.9999946538608796,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GYS1,C2,0.9961908125831372,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PRKAR2A,C4,0.9656227766876182,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ENO3,C4,0.6414861976694496,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CD59,C4,0.8870005891734092,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MIF,C2,0.7839102502531017,Red,Conc. Up,Exacerbated Up
CD99,C2,0.9899183450036496,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
PRKCSH,C4,0.6894184648849561,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COX7A2,C3,0.9982837282115664,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NID1,C1,0.9960061574853946,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PKM,C4,0.9721451997883032,Brown,Conc. Up,Reversed (Aging Down / Training Up)
ACYP2,C2,0.9901156058841384,Blue,Conc. Up,Reversed (Aging Down / Training Up)
HSP90B1,C2,0.9993123061759948,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MYL6B,C1,0.9997649299833316,Yellow,Conc. Up,Exacerbated Up
COX6B1,C3,0.9860428025269304,Green,Disc. YDn/OUp,Exacerbated Up
DARS1,C2,0.9999231977986272,Blue,Conc. Up,Exacerbated Up
UQCRB,C3,0.9560084770822852,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FABP4,C3,0.91452517016206325,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GLUL,C3,0.9858045567127024,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AKR1B1,C2,0.6539533913897587,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
GSPT1,C2,0.622922593584198,Blue,Conc. Up,Reversed (Aging Down / Training Up)
EZR,C2,0.9991988348318358,Blue,Conc. Up,Reversed (Aging Down / Training Up)
UCHL3,C4,0.9775060180660992,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
NME1,C4,0.755263651836811,Turquoise,Conc. Up,Exacerbated Up
RPA2,C1,0.9537417993755318,Green,Disc. YDn/OUp,Exacerbated Up
COX7C,C3,0.999783551194945,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CBR1,C2,0.999195959266361,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ANK1,C4,0.9990597201655032,Red,Conc. Up,Exacerbated Up
ACADS,C3,0.9999890785372154,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ATP2A2,C2,0.5074064513544133,Brown,Conc. Down,Reversed (Aging Up / Training Down)
FAH,C4,0.9837590635149572,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
YBX3,C2,0.9798870423658834,Yellow,Conc. Down,Exacerbated Down
TMEM11,C3,0.9999842120707082,Green,Disc. YDn/OUp,Exacerbated Up
GOT1,C3,0.9999853344547616,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
CKMT2,C3,0.9999997731078148,Turquoise,Conc. Up,Exacerbated Up
NDUFB7,C3,0.9863130496479456,Green,Conc. Down,Reversed (Aging Up / Training Down)
PRKACA,C2,0.8482212640940209,Brown,Conc. Up,Exacerbated Up
CAPN2,C2,0.992777448685995,Blue,Conc. Up,Exacerbated Up
DES,C1,0.9998376862240024,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PFKL,C2,0.5315462167741968,Brown,Conc. Up,Reversed (Aging Down / Training Up)
LGALS3,C2,0.993331462677962,Blue,Conc. Up,Exacerbated Up
FLT1,C1,0.999516315965336,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PSMC3,C4,0.37467959990602273,Blue,Conc. Up,Reversed (Aging Down / Training Up)
TCP1,C2,0.999975461783112,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RPL35A,C2,0.8405554356230044,Black,Conc. Down,Exacerbated Down
ARF4,C1,0.8367145311839579,Brown,Disc. YUp/ODn,Exacerbated Down
RPL7,C1,0.9992247681383004,Black,Conc. Up,Reversed (Aging Down / Training Up)
VCL,C2,0.9934122662530104,Blue,Conc. Up,Exacerbated Up
RPL17,C1,0.9997613860247668,Black,Conc. Up,Reversed (Aging Down / Training Up)
PGAM1,C4,0.99187535922059,Brown,Disc. YDn/OUp,Exacerbated Up
ATP5PF,C3,0.9999242585245554,Pink,Conc. Up,Reversed (Aging Down / Training Up)
TSPAN8,C4,0.8864232472678748,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
TNNI1,C1,0.9999900325387826,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NCL,C1,0.9995956845924928,Black,Disc. YDn/OUp,Exacerbated Up
NDUFV2,C3,0.9945607998262675,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
SRM,C2,0.9917146862711252,Turquoise,Conc. Up,Exacerbated Up
TYMP,C4,0.799209385383344,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
ATP2B1,C4,0.5867799041969136,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
EIF2S2,C1,0.8993240946927451,Black,Conc. Up,Reversed (Aging Down / Training Up)
ANXA7,C4,0.9990567768616035,Brown,Conc. Down,Reversed (Aging Up / Training Down)
TPSB2,C1,0.9314634676363662,Turquoise,Disc. YDn/OUp,Exacerbated Up
BTF3,C4,0.9220566295065138,Brown,Disc. YUp/ODn,Exacerbated Down
PVALB,C1,0.7534969270983934,Yellow,Conc. Down,Exacerbated Down
PSMB1,C4,0.9531522971649218,Brown,Conc. Up,Reversed (Aging Down / Training Up)
COX5A,C3,0.9948943269954508,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CAPN3,C1,0.6845549244975788,Black,Conc. Up,Reversed (Aging Down / Training Up)
CAST,C2,0.9613987422473684,Blue,Conc. Up,Reversed (Aging Down / Training Up)
NEB,C1,0.9990268856251152,Yellow,Disc. YUp/ODn,Exacerbated Down
GSTM3,C4,0.959764816745742,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CSRP1,C2,0.9853001122084336,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FLNA,C2,0.9982016218917656,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MAOA,C3,0.9994779179648522,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
ACO1,C3,0.7304903060760801,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
GPD1,C4,0.9997293267633784,Brown,Conc. Down,Exacerbated Down
VDAC1,C3,0.9537807735824244,Green,Conc. Down,Reversed (Aging Up / Training Down)
BGN,C1,0.9153590692539904,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
RYR1,C4,0.8430926434990313,Brown,Disc. YUp/ODn,Exacerbated Down
SDHB,C3,0.9999632991367244,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TGM2,C1,0.7945155370609462,Green,Disc. YDn/OUp,Exacerbated Up
MMUT,C3,0.9685618220715948,Turquoise,Conc. Up,Exacerbated Up
PCMT1,C4,0.635532290941029,Brown,Conc. Down,Reversed (Aging Up / Training Down)
GART,C2,0.9991347128235714,Blue,Conc. Up,Exacerbated Up
PAICS,C2,0.9440430700735682,Blue,Conc. Up,Reversed (Aging Down / Training Up)
UBA1,C4,0.9929804802702032,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NME2,C1,0.6580224052603526,Pink,Conc. Up,Exacerbated Up
FDXR,C1,0.987410087392794,Yellow,Disc. YDn/OUp,Exacerbated Up
HNRNPA2B1,C1,0.9478748648167163,Yellow,Disc. YDn/OUp,Exacerbated Up
UQCRC2,C3,0.9999967423852396,Green,Disc. YDn/OUp,Exacerbated Up
FECH,C1,0.6285882488382137,Turquoise,Conc. Up,Exacerbated Up
AMPD1,C1,0.9383343792661394,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FBLN1,C4,0.5017075753347384,Black,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SFPQ,C1,0.9962800889432316,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
S100A1,C4,0.6345696852286031,Blue,Disc. YUp/ODn,Exacerbated Down
HRC,C2,0.652396039817963,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ME2,C3,0.7162570115982219,Pink,Conc. Up,Reversed (Aging Down / Training Up)
RPS3,C2,0.9954310194959916,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
GCSH,C3,0.9823874970886974,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AHCY,C2,0.997935899042616,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CFL1,C4,0.7907845895172663,Brown,Conc. Up,Exacerbated Up
ATP2B4,C4,0.9865574712642838,Brown,Disc. YUp/ODn,Exacerbated Down
CPT2,C3,0.9997270468944452,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
LAMA2,C1,0.9999555531514368,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GPT,C3,0.9999753699225776,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
COX7A1,C3,0.9576183313584846,Green,Disc. YDn/OUp,Exacerbated Up
COX7B,C3,0.9261884491584096,Green,Conc. Down,Reversed (Aging Up / Training Down)
EEF1B2,C2,0.9655479398317128,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ATP5PB,C3,0.9997651574176064,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ACP1,C4,0.9875901270548468,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ACAT1,C3,0.999996335403498,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
AZGP1,C4,0.9854149833471738,Red,Conc. Down,Reversed (Aging Up / Training Down)
MPST,C4,0.9853084858502014,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPS12,C1,0.5745677901973846,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5F1A,C3,0.9999925257068693,Pink,Conc. Up,Exacerbated Up
PSMA1,C4,0.9741199466267554,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMA2,C4,0.9992722744487088,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMA3,C2,0.9602235651486344,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMA4,C4,0.9816159762734958,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MSN,C2,0.999931326628686,Blue,Conc. Up,Reversed (Aging Down / Training Up)
RPL13,C1,0.9997066293247668,Black,Conc. Up,Reversed (Aging Down / Training Up)
IVD,C3,0.999082131046416,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
S100A4,C2,0.9978557249143748,Blue,Conc. Up,Exacerbated Up
HMGB2,C3,0.8928212297611088,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TARS1,C2,0.980976659026076,Blue,Conc. Up,Reversed (Aging Down / Training Up)
VARS1,C2,0.9999147620312564,Blue,Conc. Up,Exacerbated Up
EEF1G,C2,0.7781958691596106,Blue,Conc. Up,Reversed (Aging Down / Training Up)
FKBP2,C1,0.9330188838696902,Green,Conc. Down,Exacerbated Down
STOM,C4,0.9994016172616064,Red,Conc. Down,Reversed (Aging Up / Training Down)
MAOB,C3,0.9999817534133388,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
YWHAQ,C2,0.9490052500151368,Turquoise,Conc. Up,Exacerbated Up
MAPK3,C1,0.816916154573197,Yellow,Conc. Down,Exacerbated Down
RPL10,C1,0.999944921185045,Black,Conc. Up,Reversed (Aging Down / Training Up)
APEX1,C2,0.8130914773565567,Turquoise,Disc. YDn/OUp,Exacerbated Up
MAP4,C2,0.9998171370154052,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CANX,C2,0.9950005136656798,Blue,Conc. Up,Exacerbated Up
PSMA5,C4,0.9940713223392696,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PSMB6,C4,0.6832038253842093,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PSMB5,C2,0.7708069849051704,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMOD1,C1,0.999974898381766,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
NDUFS1,C3,0.9925175651214488,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MAPK1,C2,0.6400791000841172,Brown,Conc. Up,Reversed (Aging Down / Training Up)
RBL1,C2,0.6835765528540163,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CD38,C4,0.986153793624033,Brown,Conc. Down,Exacerbated Down
TPP2,C2,0.5918453851716079,Brown,Conc. Up,Exacerbated Up
IMPA1,C4,0.6599345678670907,Brown,Conc. Down,Exacerbated Down
EPHA2,C4,0.9879717000982312,Red,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COL4A5,C1,0.9798252386504442,Yellow,Conc. Down,Exacerbated Down
TKT,C4,0.9081654910237388,Red,Conc. Up,Exacerbated Up
EEF1D,C2,0.9964953254902092,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MARCKS,C2,0.9984340067041908,Blue,Conc. Up,Exacerbated Up
GNA11,C3,0.5361449578072709,Yellow,Conc. Down,Exacerbated Down
ALDH4A1,C3,0.9852866339882628,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ERP29,C3,0.8727812108080314,Green,Conc. Up,Exacerbated Up
PRDX6,C4,0.9994393605082976,Red,Conc. Down,Reversed (Aging Up / Training Down)
BLVRB,C4,0.9998775472545304,Red,Conc. Down,Reversed (Aging Up / Training Down)
ATP5F1D,C3,0.9956063635263556,Pink,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RPL12,C1,0.9823544751104504,Black,Conc. Up,Reversed (Aging Down / Training Up)
ECHS1,C3,0.9999844031593212,Turquoise,Conc. Up,Exacerbated Up
PEBP1,C4,0.9968404267909609,Brown,Conc. Down,Reversed (Aging Up / Training Down)
PDIA3,C4,0.9373615877842204,Blue,Conc. Up,Reversed (Aging Down / Training Up)
PPP2R1A,C2,0.9993801769331226,Blue,Conc. Up,Exacerbated Up
PPIF,C3,0.999999924602722,Turquoise,Conc. Up,Exacerbated Up
NMT1,C1,0.8190861832714819,Magenta,Conc. Down,Exacerbated Down
ADSS2,C4,0.9368597412610762,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LRPAP1,C4,0.9358045270672956,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
TSPO,C3,0.9936300764374362,Pink,Conc. Up,Exacerbated Up
ADSL,C4,0.9999165488053408,Brown,Conc. Down,Exacerbated Down
CLIP1,C2,0.9875166718110604,Blue,Disc. YUp/ODn,Exacerbated Down
SRI,C4,0.8172525991560686,Turquoise,Conc. Up,Exacerbated Up
ALDH1B1,C2,0.9989735240778485,Blue,Conc. Up,Reversed (Aging Down / Training Up)
SDHA,C3,0.9995795098114032,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
CASQ1,C4,0.9167651983474108,Brown,Conc. Up,Reversed (Aging Down / Training Up)
UQCRC1,C3,0.9998208170688904,Green,Disc. YDn/OUp,Exacerbated Up
HIBADH,C3,0.9965611753247358,Turquoise,Disc. YDn/OUp,Exacerbated Up
ATIC,C2,0.983237696484575,Blue,Conc. Up,Reversed (Aging Down / Training Up)
HNRNPH1,C1,0.6101664398704354,Green,Disc. YDn/OUp,Exacerbated Up
YWHAB,C2,0.99576436551970815,Blue,Conc. Up,Exacerbated Up
S100A11,C2,0.9990947672257896,Blue,Conc. Up,Exacerbated Up
PRDX2,C4,0.9940523641134228,Red,Conc. Up,Exacerbated Up
GBP2,C2,0.9988069249336222,Blue,Disc. YUp/ODn,Exacerbated Down
ACSL1,C3,0.9999979457108156,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
KIF5B,C2,0.7078251846975618,Blue,Conc. Up,Exacerbated Up
MCM5,C4,0.8227847852922346,Red,Conc. Up,Exacerbated Up
SHMT1,C4,0.998632642118784,Brown,Conc. Down,Reversed (Aging Up / Training Down)
SHMT2,C3,0.9997955124279312,Turquoise,Conc. Up,Exacerbated Up
HSPA4,C2,0.998802788238908,Blue,Conc. Up,Exacerbated Up
MPI,C4,0.9828163628098026,Yellow,Conc. Down,Exacerbated Down
PFN2,C2,0.9996623830656064,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CTNNA1,C3,0.9960247561232176,Pink,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
RDX,C4,0.9751902400421892,Brown,Conc. Down,Reversed (Aging Up / Training Down)
RPL22,C1,0.9922254757403453,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FBN1,C1,0.9713473478314476,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
AGL,C4,0.9699491474731284,Brown,Conc. Up,Reversed (Aging Down / Training Up)
COPB2,C2,0.7860152214790675,Blue,Conc. Up,Reversed (Aging Down / Training Up)
ACTN2,C1,0.9999658936894912,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
FUS,C1,0.9887084792594968,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DEK,C1,0.981831393846796,Yellow,Conc. Down,Exacerbated Down
GLRX,C4,0.9872581349150592,Yellow,Conc. Down,Exacerbated Down
PPM1A,C4,0.5687889592810769,Red,Conc. Up,Exacerbated Up
HMGCL,C3,0.999980656943814,Turquoise,Conc. Up,Exacerbated Up
PSMC2,C2,0.9993365800336084,Blue,Conc. Up,Reversed (Aging Down / Training Up)
MAP2K2,C4,0.8386571512141846,Red,Conc. Down,Reversed (Aging Up / Training Down)
ATP5F1C,C3,0.9999513419243932,Pink,Conc. Up,Exacerbated Up
RPL4,C1,0.9986147687299938,Black,Conc. Up,Reversed (Aging Down / Training Up)
LONP1,C3,0.9999900033993344,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PGM1,C4,0.9998418774554448,Brown,Conc. Down,Reversed (Aging Up / Training Down)
SERPINF1,C4,0.5907944779990832,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DLST,C3,0.9999887371980364,Turquoise,Disc. YDn/OUp,Exacerbated Up
GMPR,C4,0.997248867957886,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SRP14,C1,0.8922350020073592,Magenta,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TAGLN2,C3,0.74301775540773,Turquoise,Conc. Up,Exacerbated Up
TALDO1,C4,0.9944316611670456,Red,Conc. Down,Reversed (Aging Up / Training Down)
SNCA,C4,0.998015829111062,Red,Conc. Up,Exacerbated Up
ETFB,C3,0.9999999340660568,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ATP6V1A,C4,0.9878033561809524,Red,Conc. Up,Exacerbated Up
HSPA9,C3,0.9974321277984288,Turquoise,Conc. Up,Exacerbated Up
RPS19,C1,0.584802653547319,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
RPL3,C2,0.5796451117010863,Black,Disc. YUp/ODn,Exacerbated Down
COL15A1,C1,0.9846608850456255,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
DDOST,C2,0.9074137031287126,Yellow,Conc. Down,Exacerbated Down
ANP32A,C2,0.5186286397287343,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CAPG,C2,0.8893734211489452,Blue,Conc. Up,Reversed (Aging Down / Training Up)
CAP2,C1,0.9997968917017706,Green,Disc. YDn/OUp,Exacerbated Up
CCT6A,C2,0.9941758202690086,Blue,Conc. Up,Exacerbated Up
RPL13A,C1,0.9971643004084176,Black,Conc. Up,Reversed (Aging Down / Training Up)
MDH1,C4,0.595093521894478,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
MDH2,C3,0.999997187917276,Turquoise,Conc. Up,Exacerbated Up
HADHA,C3,0.9998892274349548,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
