uniprot_id,protein,gene,description,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
O00399,DCTN6_HUMAN,DCTN6,Dynactin subunit 6,-0.20761084435987343,-0.6783056194178096,0.26308393069806285,15.851648718794934,-0.9020282681149869,-4.913269342891296,0.3744603218178343,0.8688224169470268,0.8155196300399459,0
O00410,IPO5_HUMAN,IPO5,Importin-5,-0.08095444120720074,-0.2448965883597345,0.082987705945333,21.664347487773032,-0.9870739250559246,-5.124964033857342,0.3274398553787722,0.8476369238316583,0.9135824428496413,0
O00418,EF2K_HUMAN,EEF2K,Eukaryotic elongation factor 2 kinase,0.1809053354539074,-0.2686112210318549,0.6304218919396698,16.35507340966682,0.8083129034931041,-5.1719606903706055,0.42273597600539137,0.8989557546430438,0.8557638267089163,0
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,0.010559877473021118,-0.25029964791299336,0.2714194028590356,20.485666849968,0.08091924056502466,-5.5388375157294565,0.93576661631326985,0.9903410703013332,0.9992991841312113,0
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.0623773820494371,-0.28555233742765074,0.16079757332877653,20.235648856551407,-0.5587033893141053,-5.407346184065187,0.5783749216374154,0.9437822219541439,0.9664229800274904,0
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.09721633496196347,-0.357907414693675,0.16347474476974805,20.818279583226023,-0.7454399986431873,-5.303091827699815,0.4588202718175136,0.9161298065083752,0.9270563509491228,0
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,-0.011981263608568327,-0.29374629435771477,0.2697837671405781,26.116413014662196,-0.08499926095471823,-5.5385454207856135,0.9325356387927962,0.9903410703013332,0.9991634838568482,0
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,-0.021232125266681834,-0.21229756048402654,0.16983330995066287,20.663506678898425,-0.2221319140482443,-5.520379416390106,0.8249406954986163,0.9854311722187111,0.9959223458684129,0
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,-0.2028892798201518,-0.37716948186328464,-0.028609077777018987,26.342706408141986,-2.3270765229716677,-3.3155425744543705,0.02323948629754233,0.6266208129361281,0.4661491278831758,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,-0.09791069544555242,-0.41700864061030063,0.2211872497191958,21.013469042201347,-0.6135460410070899,-5.373022093956062,0.5417946904858568,0.9332672678842272,0.9417585565068175,0
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.0426014218877242,-0.32330543521458865,0.40850827899003705,19.580342341103787,0.23273042642566338,-5.5183010093027045,0.8167367051865733,0.9854311722187111,0.9914129132484726,0
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,-0.08207159146290977,-0.27265171167079366,0.10850852874497413,22.95551193172343,-0.8608250121107933,-5.224061803877265,0.39264857747501314,0.8748193650848385,0.9261455929466228,0
O00748,EST2_HUMAN,CES2,Cocaine esterase,-0.12501113300144695,-0.7005467210271428,0.45052445502424887,20.52386433748361,-0.43585043028939274,-5.382422290406547,0.6647475819520833,0.9666023531269137,0.9502330279033192,0
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",-0.20494982528854777,-0.643154516473476,0.2332548658963804,26.02274350483461,-0.9349107398181379,-5.167498659236075,0.3534585196158532,0.8611732709771481,0.8080384838595605,0
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,-0.033726382040082825,-0.24064879288365534,0.1731960288034897,19.267523960905883,-0.32591417966046976,-5.4886679746521025,0.745603808477846,0.9792459364801476,0.9901481037205682,0
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.18691520769444026,-0.5598204714537487,0.18599005606486824,23.24022941532173,-1.0022755920109325,-5.105921534179839,0.3201666532357512,0.8476369238316583,0.8082528977161821,0
O14548,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",0.22569144848436196,-0.4145240289481249,0.8659069259168488,16.51490204168833,0.7171745055965844,-5.03208591677501,0.4783047452528487,0.9221576569491778,0.8466659366392162,0
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.08993685469418722,-1.0027762071864774,0.822902497798103,19.680137412117432,-0.19944337159239436,-5.310314218998832,0.8429779496983822,0.9854311722187111,0.9847548845886085,0
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,-0.3464711575156052,-0.808569104653408,0.11562678962219763,27.08676097123112,-1.498761977182683,-4.592002209927882,0.1390060307599659,0.7383632548114595,0.5047610953970194,0
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",0.21437801473476625,-0.17734095393611715,0.6060969834056497,23.44014097238817,1.093969619171101,-5.03086408802671,0.27819696918985604,0.8243890441013929,0.7601186168051669,0
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,0.09690348367459478,-0.23698955954890105,0.4307965268980906,22.349000339564174,0.5801384344523673,-5.39687479935464,0.5639220905514908,0.9332672678842272,0.9460024580431031,0
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,-0.10546509786995983,-0.3175425368957963,0.10661234115587664,20.868805406975408,-0.9940629984743433,-5.119095774365053,0.32405297663317634,0.8476369238316583,0.8879470528696303,0
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,-0.26879207443512954,-0.4951300520210823,-0.04245409684917675,20.030749701047153,-2.3746524629387147,-3.228412084437324,0.020723637314014196,0.6266208129361281,0.35276005301913577,0
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,-0.0530591351105798,-0.21436603690326436,0.10824776668210476,23.647217990672406,-0.6575167724046913,-5.355839840702203,0.5132804789924325,0.9329178245174946,0.9652319153821062,0
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,0.05583063897926621,-0.2149208941198097,0.3265821720783421,18.94512524218218,0.4127589154195778,-5.437537447677339,0.6813038230502477,0.9702265433758293,0.978803045164898,0
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,0.2559370857670338,-0.06310196783996042,0.574976139374028,24.549018043627623,1.6035739447298931,-4.457710107048271,0.11388656033328819,0.7179536967395801,0.573477410115969,0
O14924,RGS12_HUMAN,RGS12,Regulator of G-protein signaling 12,0.15826191966613123,-0.330207050045163,0.6467308893774255,20.5353297775736,0.6483026726227034,-5.341992116011755,0.519302334575224,0.9332672678842272,0.9014919779063203,0
O14929,HAT1_HUMAN,HAT1,Histone acetyltransferase type B catalytic subunit,1.0249673259399934,-0.29317686976588697,2.3431115216458736,18.90746114588252,1.5670663742697364,-4.426921790198218,0.1242555545767705,0.7179536967395801,0.11795145423632651,0
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,0.19080683602770776,-0.05803694852765365,0.43965062058306914,25.02529869085899,1.5327338589009312,-4.549384322296595,0.13042454641484116,0.7264791210030851,0.6779606910457577,0
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,0.41276417312560554,0.01320204695348176,0.8123262992977294,20.981670913798194,2.0649868865734953,-3.771017111636704,0.043108982440793905,0.6440645776750207,0.2731482958573459,0
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,0.4211632524720912,-0.04432523259046861,0.886651737534651,21.528693051066593,1.808594257866411,-4.171419599432073,0.0753597518406394,0.7140355327881074,0.3365831749475395,0
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,-0.19959042880724098,-0.6505342949703042,0.2513534373558223,25.64879160783649,-0.8847424112111242,-5.206296588570099,0.37971116415361694,0.8721684987217657,0.8242575180866628,0
O14964,HGS_HUMAN,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate,0.009147952699123607,-0.3458266179667161,0.3641225233649633,16.3499010490389,0.05187225715226177,-5.399929825827747,0.9588548435524284,0.9923911459623902,0.9996157173366413,0
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,0.21595630336825522,-0.13478799126247204,0.5667005979989825,18.643689955970057,1.2307642942560943,-4.897003702377407,0.22305612782652118,0.7782105332378368,0.723245816788414,0
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.13188011359326524,-0.350924308437051,0.08716408125052055,18.793595068441423,-1.2043002087983745,-4.913531540742417,0.23319893755917487,0.7867016213220325,0.825307340576955,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,-0.05296745647233081,-0.41298010784596517,0.30704519490130355,28.3056883676577,-0.29409725739118014,-5.50436756268948,0.7696651558178799,0.9830191442999183,0.9862288367619371,0
O15056,SYNJ2_HUMAN,SYNJ2,Synaptojanin-2,0.08203345140606544,-0.5983551714851898,0.7624220742973207,22.912083012135817,0.24100916609759848,-5.516610278545222,0.8103426098746704,0.9854311722187111,0.9828964720857876,0
O15061,SYNEM_HUMAN,SYNM,Synemin,-0.2877595895195917,-0.9496558090580381,0.3741366300188548,21.197547344971472,-0.869039513948694,-5.218013648927743,0.3881746300171496,0.8727794725058305,0.7616204922797172,0
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.10096499016837512,-0.3332659439839092,0.5351959243206594,17.155284550604783,0.4672432968006407,-5.345105225955856,0.6423949115661023,0.9610691638031061,0.9563012867274474,0
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,NA,NA,NA,16.83268869422138,NA,NA,NA,NA,NA,0
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,-0.2987406202346641,-0.6777826671854656,0.08030142671613749,21.238493941061485,-1.5754568343945008,-4.494548282753118,0.12023630372448676,0.7179536967395801,0.531091400802212,0
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,0.0024179742786465397,-0.24644965316332862,0.2512856017206217,20.451799981344372,0.01942150532010287,-5.541500268884201,0.9845671721151773,0.9955385620149443,0.9999623935818904,0
O15239,NDUA1_HUMAN,NDUFA1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,0.7179988347184008,-0.07387671889047065,1.509874388327272,20.909054996080826,1.82400715541032,-4.104123168480529,0.07450569619894697,0.7117895297518364,0.15496490660618506,0
O15260,SURF4_HUMAN,SURF4,Surfeit locus protein 4,-0.28274180438073415,-0.6662280606315434,0.10074445187007508,24.398071527623188,-1.4747806077412826,-4.612764845532448,0.1454954079671045,0.7433673676225092,0.5798324233121175,0
O15264,MK13_HUMAN,MAPK13,Mitogen-activated protein kinase 13,NA,NA,NA,19.483493686791622,NA,NA,NA,NA,NA,0
O15273,TELT_HUMAN,TCAP,Telethonin,0.11886000270905939,-0.5843182326149063,0.8220382380330251,20.98587710548838,0.33788579549336817,-5.492447437005826,0.736589742761673,0.9785413164143968,0.9643139344324234,0
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,0.17809368320211405,-0.31225770662472274,0.6684450730289508,17.933929247497673,0.7267406751119007,-5.293829273868851,0.47025607479166387,0.9161298065083752,0.8742684960375844,0
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,0.0247025348640868,-0.2367803878616806,0.2861854575898542,18.86885196326757,0.18917116756306013,-5.489175838048481,0.8506300619390658,0.9854311722187111,0.9960116491149551,0
O15372,EIF3H_HUMAN,EIF3H,Eukaryotic translation initiation factor 3 subunit H,-0.2181811418535311,-0.7065953628358761,0.2702330791288139,15.830370100917165,-0.8981531088625669,-5.087016836276769,0.3735825518996476,0.8685999596414687,0.8066828364940211,0
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",-0.04711109280522052,-0.3738026361971467,0.27958045058670566,20.963816288177544,-0.2883542229959514,-5.498583297035302,0.7740523615088977,0.9848335883907491,0.9880066077959216,0
O15400,STX7_HUMAN,STX7,Syntaxin-7,-0.1024836837722134,-0.40213642704338715,0.19716905949896035,17.03933448120983,-0.6853856274924607,-5.291962799418117,0.49597672515935,0.9224851122642839,0.9306572219328535,0
O15427,MOT4_HUMAN,SLC16A3,Monocarboxylate transporter 4,0.6662077389951158,0.11503089672452749,1.217384581265704,20.28202580937184,2.4177194705355673,-3.148905100728744,0.01866972157435259,0.6266208129361281,0.07050479435475834,0
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,-0.13997595683223807,-0.35882477441191174,0.0788728607474356,19.01909701908167,-1.280277252221415,-4.822884561172093,0.20553998083840178,0.7746935995485886,0.8013495618142663,0
O15511,ARPC5_HUMAN,ARPC5,Actin-related protein 2/3 complex subunit 5,-0.11077375032700232,-0.6487636277059178,0.42721612705191314,17.791422909324567,-0.4168108556784656,-5.259765803443625,0.6791589151898734,0.9700291507912467,0.9580470599980326,0
O15533,TPSN_HUMAN,TAPBP,Tapasin,0.3825596432471965,-0.3548284966022175,1.1199477830966105,15.367773758655241,1.0626354075029194,-4.7148340040989405,0.29701071503827725,0.8368000346631261,0.6284979844818405,0
O43143,DHX15_HUMAN,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,-0.2915719437040849,-0.6200805140919278,0.03693662668375797,16.624050924683303,-1.7898803715809641,-4.136302496391507,0.08050850721454751,0.7179536967395801,0.47970490519166553,0
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,-0.257594920618228,-0.7449779672224892,0.22978812598603332,21.28022502684793,-1.0579415289354348,-5.040062879655731,0.294464724623655,0.834912802205532,0.7298366507617754,0
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",0.28412261188173815,-0.12712868256062587,0.6953739063241022,24.70595416833729,1.3810141848686164,-4.7328837442608735,0.1722283096851999,0.7650141197644925,0.6066804866915589,0
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,-0.27928079914499193,-0.6017666501946533,0.04320505190466939,16.65736356119539,-1.7377663553409424,-4.235601124114428,0.0881658171619767,0.7179536967395801,0.5075076667323164,0
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,-0.18332550694736938,-0.41783449887078994,0.051183484976051186,19.9815491199827,-1.5626546684470493,-4.511124605997033,0.12322003390297959,0.7179536967395801,0.6812377293789226,0
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,0.05591066505066067,-0.44860462215767405,0.5604259522589954,19.749765252553416,0.2231971964306882,-5.369835033294676,0.8243910188791854,0.9854311722187111,0.989261150953085,0
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,0.03523748321374853,-0.22331489037216357,0.29378985679966063,19.248918843974494,0.272611109256283,-5.496243477794771,0.7860874241065398,0.9854311722187111,0.9915546505290833,0
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,-0.051275229620198814,-0.2192939286842466,0.11674346944384897,21.09374860157215,-0.6100277832763568,-5.38162373971164,0.5440710930741213,0.9332672678842272,0.9692720350308468,0
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,0.06466911747493498,-0.11618538396707545,0.2455236189169454,19.984030059924294,0.7152449637864553,-5.309417700180963,0.47722945430151353,0.9221576569491778,0.95328678835197,0
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,0.13957594806448625,-0.26347877521269714,0.5426306713416696,18.9066798916157,0.6945650318648158,-5.268748025834503,0.49035875607748325,0.9224851122642839,0.9053222393944477,0
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,0.03692624696700264,-0.19628765594691766,0.27014014988092294,21.11250272853127,0.3165048372117135,-5.498473368345634,0.7526816937971944,0.9800784348952707,0.9895636193553401,0
O43561,LAT_HUMAN,LAT,Linker for activation of T-cells family member 1,0.04451898339250704,-0.3950832904189143,0.4841212572039284,24.547391195702293,0.20243468550733063,-5.523985283522389,0.8402392020283997,0.9854311722187111,0.9922805889448009,0
O43583,DENR_HUMAN,DENR,Density-regulated protein,0.006825874539785559,-0.20459413993793435,0.21824588901750547,20.954578459446697,0.06453745308278634,-5.539865707699488,0.948749755260194,0.9903410703013332,0.999640953791615,0
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,0.08560145660100815,-0.21758964187356628,0.3887925550755826,21.713022240201596,0.5645543246648247,-5.3984173008783225,0.5744454450070797,0.9414273634632406,0.9536551221702602,0
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,0.0016246979219403102,-0.27648473420816416,0.2797341300520448,20.837313317922387,0.011677678800419899,-5.541604195045653,0.9907202374832147,0.9955385620149443,0.9999848529134195,0
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,-0.34952826715969465,-0.8840165444106349,0.18496001009124563,16.10923959531714,-1.3684877349966775,-4.48870474100014,0.18708325071670334,0.7694576829560251,0.5566159187922367,0
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,-0.0642966101201452,-0.26734958090067484,0.13875636066038444,19.414827915828518,-0.6333823041223775,-5.356441407021948,0.5288890324156461,0.9332672678842272,0.9598719022967654,0
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.42244991963636735,0.0796318124537792,0.7652680268189556,23.470591374779108,2.463264784236293,-3.0613932846498493,0.016555121722088437,0.6266208129361281,0.17684310284806715,0
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.3951588553865193,0.015698478316808484,0.7746192324562301,23.907080382867942,2.081636545273555,-3.743441570998231,0.04150741583463854,0.6440645776750207,0.28440690203851915,0
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.24506562219698225,-0.08535005374000348,0.575481298133968,24.54724018838515,1.482591029996936,-4.611980296721385,0.14324445004273872,0.739451079950354,0.621131682312471,0
O43684,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3,-0.21464281767100246,-0.7539579098122976,0.3246722744702927,16.052906865050232,-0.8087721153174147,-4.89049505353022,0.4242614799524792,0.8994685866600998,0.8319059437941944,0
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,1.0882361734312092,-0.07017099676637106,2.246643343628789,24.428062655549862,1.877852773188706,-4.06781540942783,0.06510266837213535,0.7074830285975261,0.051158203652970254,0
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,-0.13091572573151566,-0.6263100788783107,0.3644786274152794,19.953186838865808,-0.5307800534845476,-5.327926462892904,0.5979186925707209,0.9476454715976984,0.9348866161603845,0
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,-0.020340297394444207,-0.2647205559358523,0.22403996114696387,19.888380277047407,-0.16637604543947387,-5.52972061914205,0.8684019840430713,0.9854311722187111,0.9971340873139702,0
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.18310953559837628,-0.4645730751242355,0.8307921463209881,16.55714884081572,0.5758360788324106,-5.027382168901461,0.5687476392805428,0.9364724060567559,0.901827434938402,0
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,-0.20880385734449902,-0.6301680828660066,0.21256036817700852,20.200537825642883,-0.9948192192254304,-5.045346943592863,0.32451635016434743,0.8476369238316583,0.7905772507782767,0
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,0.04099840227556584,-0.18223856873317434,0.264235373284306,22.263135225776296,0.367113563322474,-5.483575769955017,0.714783386681452,0.9783312218446495,0.9863280529864304,0
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,0.09718982907486051,-0.2461202383356237,0.4404998964853447,21.596754635519606,0.5664644269454575,-5.383187447882558,0.5732248908668838,0.9413686978090751,0.9473526013140688,0
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.18780378877194082,-0.19652205081496105,0.5721296283588426,20.89758237991226,0.9767971500885252,-5.1335202190670595,0.3324625429077184,0.8484650255835557,0.8131702307981281,0
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",-0.020335592721291817,-0.30841241015502047,0.26774122471243683,20.29266896343932,-0.14135308095687518,-5.499887176490245,0.8880889787288839,0.9858065901306122,0.9975894140802155,0
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.13225377558440599,-0.1420695325358009,0.4065770837046129,21.531115010100716,0.9637069448090728,-5.1442936109943735,0.338933703504835,0.8497554824001795,0.8666742684196006,0
