gene,cluster,membership
MYOZ3,C1,0.9992073101886926
NEK7,C4,0.6916898109366824
DTD1,C4,0.9765166734231141
UTP15,C1,0.9999950494605507
SETD7,C2,0.8850724217181178
NUP133,C4,0.9937097750633298
PDCD6IP,C4,0.8459335189668443
THEM6,C3,0.46355951632073283
SMIM4,C3,0.9807852559860618
NUDCD2,C4,0.8621883361662642
SCFD1,C3,0.6482169792896185
PCNP,C1,0.8638232608696609
DNAJA4,C2,0.9966670175112363
SPRYD4,C3,0.9933659629446695
RTN4IP1,C3,0.9997786018244729
PALLD,C1,0.9996807844071705
SYNE2,C2,0.9744550795577047
THAP4,C3,0.9892809478983243
IFT81,C4,0.9885140833352911
TTN,C1,0.9998387416595917
DDX1,C1,0.6351406544064009
HSD17B8,C3,0.9991471896654339
CPT1B,C3,0.9999350536677409
PSMF1,C4,0.7227158849734183
UBXN4,C4,0.7122273500147835
HSPH1,C1,0.8352991051107934
MYO18A,C1,0.9978561434839419
GCN1,C2,0.9997966970844789
SGCD,C4,0.99920287556877
AKAP1,C3,0.9111609066741266
RABGGTA,C1,0.660457496035855
TFG,C1,0.7340826956479658
ARPC1A,C2,0.9784292336385303
P3H4,C1,0.44591633975283074
DDX17,C4,0.9856624053598653
CELF1,C1,0.4607327270700738
UFD1,C2,0.8781405350554399
RPL3L,C1,0.9999212323015175
COPS5,C2,0.984625290706328
KHSRP,C2,0.5498430080214312
GCDH,C3,0.99318370280105
TNPO1,C2,0.9997053049838427
USP13,C3,0.9297815249184632
USP9X,C2,0.5711775105139949
CUL5,C4,0.5788676189585031
LPP,C3,0.5439675780369321
ATP2A3,C4,0.9954155013719747
PHKB,C4,0.740762770613668
UBE2F,C4,0.9840895793685581
RPL36AL,C1,0.8975138371948679
WBP2,C4,0.985765568445827
ERGIC1,C2,0.9275703288241801
MTARC2,C1,0.7867582274862013
FAM162A,C3,0.9999880518973525
CCDC47,C1,0.978585700480739
TMEM230,C3,0.71839718146424
ISOC2,C3,0.9999774803389331
FERMT2,C2,0.9976302521765351
FUBP1,C2,0.9318343706346922
SLC25A46,C3,0.9375055696620742
TMEM143,C3,0.8658674365625848
PBXIP1,C2,0.9041425509411245
PTER,C4,0.8007102712362794
ZBTB9,C4,0.9777870072530062
FAM136A,C3,0.7897401047417815
FGGY,C3,0.6690245589960093
GALM,C2,0.8060793230284883
DCPS,C4,0.8857810687700229
PPP1R14B,C2,0.7245349453671457
ACSF2,C3,0.9999916903494773
ISOC1,C4,0.599460370533775
CCDC124,C4,0.7042339303647196
OPTN,C3,0.9298236373307099
AP2M1,C2,0.998946640836355
KCTD12,C4,0.39365025499272543
RMDN1,C3,0.9686958474376333
ECHDC3,C3,0.9999969652432045
NUDT16,C1,0.5124323595741592
CMBL,C4,0.9993276054466855
MSI2,C2,0.8541064031455727
MRPL38,C3,0.999184995580447
MRRF,C1,0.5569117733326251
MRPL53,C3,0.9704314760004996
DAZAP1,C3,0.44094529030854807
DNAJA3,C3,0.9969665194846549
PTCD3,C3,0.9984685119804999
MMAB,C2,0.9148845465277267
DYNLL2,C4,0.9270184634859847
S100A16,C2,0.9951088134428197
SCRN2,C4,0.9987567121415433
OTUB1,C4,0.9300504372366889
CHMP6,C3,0.9905110211022963
PDXP,C2,0.6199676464737444
DCUN1D1,C4,0.7480035686237471
FAHD2A,C3,0.9719970264701817
SNF8,C2,0.38313181510020783
PDLIM5,C1,0.9980798482832561
CRELD1,C1,0.7256780332114192
ERO1A,C2,0.48413194012995364
AHCYL2,C2,0.48147219048363665
PGAM5,C1,0.6177700781656351
DDRGK1,C2,0.9804412027313344
PYURF,C4,0.6852406736956554
SUCLG2,C3,0.999996837763385
ABHD14B,C4,0.9509060392016987
NGLY1,C1,0.9465967955632208
TMX3,C2,0.7560045846186819
BTF3L4,C4,0.35594329638034006
USP47,C2,0.5069486271249718
CNDP2,C4,0.8973431721600715
ALPK3,C2,0.7746434028043458
STAC3,C4,0.9954788461869735
COQ10A,C3,0.9999982329088355
JSRP1,C2,0.9847689096274153
MCEE,C3,0.9996283859757651
QKI,C3,0.47710740867932566
PLIN4,C4,0.99174655090644
ALKBH3,C4,0.5085812419059181
VPS35,C4,0.7563433572334146
PURB,C1,0.99507892085996
BBS4,C4,0.5122128782326117
VPS13A,C3,0.6370144312177509
GFM1,C2,0.8384106083623013
MCCC1,C3,0.9977392336972947
METTL26,C4,0.5660501171517215
CLCC1,C4,0.43540482134369934
PEBP4,C4,0.8521348679431854
PLEKHF1,C1,0.8279156863731941
MYCBP,C1,0.9702158296684796
TBCB,C2,0.9949033369526431
PSMB7,C4,0.974807367138873
PCYT2,C3,0.988957519556431
PSMD1,C4,0.7089501399940129
PFDN5,C2,0.6085488845473406
PAFAH2,C4,0.9750434234915423
PARK7,C4,0.999677673513053
VAT1,C2,0.9233492441482629
PLIN2,C3,0.9711831415469947
S100A13,C2,0.9999845287297554
TSNAX,C4,0.9981021116584513
EIF3C,C2,0.9895357625223052
PHB2,C3,0.9970864261437847
COPS8,C4,0.964075115145124
SDHC,C3,0.6581472942295502
CHP1,C4,0.9944027115610214
HSD17B10,C3,0.9690118966524004
NAP1L4,C2,0.9870688310798331
MGST2,C2,0.8421806639256876
TXN2,C1,0.4965068005326776
DMAC2L,C3,0.8894107932645018
ACO2,C3,0.9999924721356486
COQ7,C3,0.9999076370213237
SLC29A1,C3,0.6844713820713493
TSG101,C2,0.6034774353857683
CPNE1,C4,0.9091084396727508
CCT7,C2,0.9988933126731059
PRMT1,C4,0.7793019146251925
NIPSNAP1,C3,0.9971033980783739
ARPC5L,C1,0.722462840909138
MICU1,C3,0.9974942525152063
MACROD1,C1,0.757722343445363
WDR77,C4,0.9285410757518883
APOL2,C2,0.9992704618625238
FYCO1,C2,0.7760086434524244
JPH2,C1,0.5613187473685973
CORO1B,C1,0.9888336152055256
TXNDC17,C4,0.8823791418607879
PLCD4,C4,0.43205524098705483
CPPED1,C4,0.7707299234443364
VPS25,C2,0.7665403935491231
MIEN1,C4,0.650404101043778
PELO,C1,0.9672693421463177
PRXL2A,C3,0.9906774059074472
ERP44,C2,0.5042534788470768
LXN,C4,0.9959092833986517
NIPSNAP3B,C3,0.8808004511569082
NTPCR,C3,0.9987105086852762
AGMAT,C1,0.48770463688605503
TACO1,C3,0.9999858380077925
ESYT1,C2,0.987101349812731
UBAC1,C3,0.8609370075894666
COPS4,C4,0.7680301147359302
DCTN5,C2,0.9897644122330149
AARSD1,C3,0.6456526475825758
TMEM43,C2,0.9966619174268851
DHRS4,C3,0.7732564015701403
TMEM70,C3,0.9970520709260319
TUBB6,C2,0.9999055491308012
CHCHD7,C3,0.9995411435500958
APOO,C3,0.9999848620607695
MRI1,C4,0.7660876976920056
ABHD6,C3,0.9387986253290451
ADI1,C4,0.9942616802388695
MECR,C3,0.9999994292728004
NTMT1,C1,0.9766179833677185
TMEM109,C2,0.5982342842508918
TMED9,C4,0.9874904870238559
TIMM21,C3,0.9999482572194033
TPPP3,C2,0.9803272193256299
NUDT9,C3,0.9958155495718641
FUNDC2,C2,0.9031352278331931
SORBS1,C1,0.5931187312186831
HINT2,C3,0.9999063790851862
OSBPL11,C2,0.5555103471415777
NT5C1A,C4,0.9037244334770025
TMEM120A,C3,0.9995337367194903
NAA15,C1,0.6944022240501009
BCL2L13,C3,0.9975001299946445
AP1M1,C2,0.8086479839930986
OSBPL1A,C1,0.9802741288428303
HDHD5,C3,0.9982253943275419
EIF2A,C1,0.6566345222060193
MRPL13,C3,0.9976447339518152
MRPL9,C3,0.9594433367085629
MRPL4,C3,0.5457469460475817
MRPL1,C3,0.9751700784100603
NLN,C4,0.9356837232273312
TRIM54,C1,0.9975752902591641
BCO2,C3,0.9972079740931304
MRPL37,C3,0.9989135243355934
ASPSCR1,C4,0.9877861087114889
UBL5,C1,0.9864972964655587
NIBAN1,C4,0.5475556621824833
UBXN6,C4,0.6416022551155356
UBE2O,C2,0.7228869916965756
LNPK,C4,0.7316700597652417
PITHD1,C4,0.874841626767112
SLIRP,C3,0.9994243885404619
NIF3L1,C4,0.9777383337292974
EGLN1,C3,0.9290687865591504
ANKRD2,C2,0.979510457329538
NAA50,C2,0.8271466250158119
TMEM126A,C3,0.9999922446383143
PAIP1,C3,0.9606269924075339
CLPB,C3,0.9235718769680883
TOLLIP,C2,0.9812351566491561
PCBD2,C3,0.8940806414304248
NT5C3A,C4,0.9594578850658204
HDHD2,C4,0.998586976389995
RAB1B,C2,0.9997603689262266
C11orf54,C4,0.8190745779923054
NUCKS1,C2,0.9661801963945768
TMX4,C4,0.6191992819041865
MYLK2,C4,0.9982799181767941
EHD4,C3,0.9793204246657379
SH3BGRL3,C4,0.5185434515828541
SLK,C2,0.693837713806277
PPIL3,C4,0.9973672089655687
LRMDA,C2,0.9997424913411268
TNMD,C3,0.9987766096122802
PPA2,C3,0.9999811678387027
MRPL46,C3,0.9997600913080881
TMEM245,C2,0.9510498005347685
C11orf68,C4,0.87460884970895
GHITM,C3,0.9279531403562944
BOLA2,C4,0.48674865528126027
TMX1,C2,0.9901524123972291
CHMP4B,C2,0.9948611921095768
RBKS,C4,0.9688998252115765
FN3K,C3,0.9994132097335475
TOR1AIP2,C2,0.972992165911476
RNPEP,C4,0.41890980519337895
GLIPR2,C2,0.909981507337375
EHD1,C2,0.5934500874443162
TMEM38A,C1,0.9206212000474128
OPA3,C3,0.9639684767973397
DCTPP1,C3,0.9991939009407254
AAMDC,C4,0.999233239941751
PTGES2,C3,0.9999999087795497
UBE2Z,C2,0.9993448989917931
ACAD9,C3,0.9996233294344612
METTL7A,C4,0.8977629281727034
COQ10B,C3,0.9087890766518955
MOB1A,C1,0.9951772597697853
GORASP2,C2,0.7213682350770955
JPT2,C2,0.5831625823265539
SYNPO2L,C1,0.9998600519874676
ARMT1,C4,0.9531843941494257
LRRC40,C1,0.9728207211702159
SFXN1,C3,0.9997885480281716
L2HGDH,C3,0.9992266207559627
COPS7B,C4,0.9221457450734573
FN3KRP,C3,0.9842263170161483
TBC1D17,C1,0.36184686226623897
CARS2,C4,0.46935735737338713
GRPEL1,C2,0.7774683665219727
CACYBP,C2,0.9336692980356633
RDH14,C3,0.9905587291851087
PARVB,C1,0.46352994745766174
TNS1,C1,0.9978669357196828
PLGRKT,C1,0.9258732046422662
GLOD4,C4,0.9833113652084882
MCCC2,C3,0.9999725373509443
HHATL,C4,0.5747348241368255
PREB,C2,0.5486561776248977
MRPL47,C4,0.7813029871995724
JPH1,C1,0.5256581367216046
APMAP,C2,0.9782442019829137
TXNRD2,C3,0.9998929175298774
RAB18,C2,0.9983750200553383
PALMD,C2,0.6073897485831325
SSU72,C1,0.6588839134314921
VTA1,C2,0.7748561327649738
SARS2,C3,0.9968586951558086
DYNLRB1,C4,0.9768519725570823
MYOZ1,C1,0.9998147203994044
MYOZ2,C1,0.992519086069866
OSGEP,C1,0.8776469493381913
ACOT13,C3,0.999735388169213
MRPL40,C3,0.9988291240718506
TIGAR,C3,0.8521924319625716
RTN4,C2,0.9692602179451185
HINT3,C3,0.7695892250734154
PFDN4,C4,0.997008562932533
NIT2,C4,0.7952927243060386
XPNPEP1,C2,0.6193237706635834
GPHN,C4,0.9856873457198234
PDLIM7,C1,0.9996222485400243
ACSS2,C3,0.9994965098409831
DIABLO,C3,0.9892417744865625
SAR1A,C2,0.9710998024198287
SH3GLB2,C2,0.6681458187922288
EIF2B3,C3,0.9694414299186676
MBNL1,C4,0.8094385531801266
SDR39U1,C3,0.9997924373692527
AASDHPPT,C4,0.5472082450945391
OSTC,C2,0.5938059110516578
CMC2,C3,0.9999808487035533
HEBP1,C3,0.9484799759930721
PHPT1,C4,0.99485775206592
TOMM22,C3,0.875453669820559
LANCL2,C4,0.9255694067401413
FARSB,C2,0.9998473340983834
IARS2,C3,0.9999997821534582
SIRT3,C3,0.9999770849242473
MAN2C1,C2,0.4071792391028524
OLA1,C4,0.9986413942744571
CUTC,C4,0.41203263456467154
ACSS1,C3,0.9505895758292174
ABHD10,C3,0.9999661025102932
DDX19A,C4,0.7117788087107135
SEPTIN11,C4,0.8953755356207008
PARVA,C1,0.7889783972664912
PANK4,C3,0.851781845071144
DNAJC11,C3,0.5436971788526727
TMLHE,C3,0.8099121776509818
ATAD3A,C3,0.9999004240493826
ARL8B,C2,0.9300856548971215
MRPS18A,C3,0.9879787286203632
PNPO,C4,0.9184369502570338
OXSM,C3,0.999824814415566
MRPL22,C3,0.9889768786343736
CZIB,C4,0.9836018830048887
BABAM1,C1,0.5404770179636683
NDUFB11,C3,0.9966221364788683
OCIAD1,C3,0.8797013093641025
MARCHF5,C3,0.6861337353406727
CHCHD3,C3,0.9956849434772522
SIRT5,C3,0.9999970916466795
BABAM2,C1,0.5873655107456421
DPP3,C2,0.910866526050077
TUBA8,C3,0.8876068013499643
MAP3K20,C4,0.47629793178358204
UGGT1,C4,0.8939428827472794
TECR,C1,0.9364898999651692
ERAP1,C2,0.6705876554515154
CISD1,C3,0.9999986460700634
CLIC5,C4,0.8309864170709921
FAM120A,C2,0.9846285721929928
GLTP,C3,0.9993322077070627
COQ3,C3,0.9999979418266828
HSPBP1,C3,0.9188010099460705
MAT2B,C2,0.8500158357267493
MYOF,C4,0.5989641902396132
EHD2,C3,0.9913035743515926
TMOD4,C1,0.999994798856668
LMCD1,C2,0.9716732891536478
CHMP5,C1,0.6215830672580321
CNIH4,C2,0.997541563394306
NDUFAF4,C3,0.9990764586347775
EMC3,C2,0.9995972448321083
NDUFA13,C3,0.5837827045898754
PDP1,C3,0.9999864026063147
MRPL36,C2,0.984412512795999
VAPA,C1,0.9833324662835382
RNF181,C2,0.3902327805074136
TMEM14C,C3,0.3891207831946351
LARS1,C2,0.9949263854694818
SUCLA2,C3,0.9999999293463698
GMPR2,C4,0.9456738582355476
DPM3,C3,0.7348467675774628
IMPACT,C4,0.9420513893101594
ATXN10,C3,0.6460294006199104
EPS15L1,C4,0.8543414465207348
SAE1,C3,0.9614914218507409
RNF7,C1,0.9681880792579609
MYOT,C1,0.9997633236670204
GNG12,C2,0.9917117706359599
VPS29,C3,0.7428829939045518
EIF3K,C2,0.9062325108440927
GRHPR,C4,0.9496733421931491
CTSZ,C3,0.6294562133754402
UBA2,C4,0.8892522391066363
COPS7A,C4,0.8299015465045997
HSPB7,C2,0.9996089877634846
CLIP2,C1,0.4560555764473762
UQCR10,C3,0.89317647672913425
DNAJB4,C1,0.9941346896384777
NIPSNAP3A,C4,0.9261938288328705
TES,C1,0.9006585986487489
KDM5B,C3,0.997414085169881
WARS2,C3,0.9974547829484043
MLX,C2,0.9474070137408819
SEPTIN9,C2,0.9609685233141024
UBQLN2,C2,0.9528175554062094
PCYOX1,C4,0.9995334151847163
DPP7,C4,0.6184891756293971
SMPX,C3,0.47327251441432167
BCAP29,C2,0.8329475250843223
CYB5R1,C2,0.5153024185209389
PFDN2,C4,0.4350606668781262
PUF60,C2,0.49572915576713655
ENOPH1,C4,0.9992976452868767
NDUFA12,C3,0.9980881044938452
EIF2B4,C4,0.9446184867432813
ATP6V1H,C4,0.878943067626739
TRMT112,C4,0.9745126284468734
XPO7,C2,0.4346567928275763
LCMT1,C4,0.9865418033374216
ATP5IF1,C3,0.9998799461002206
AK3,C3,0.9999202034763
NAGK,C2,0.7035509819405041
SLC25A13,C3,0.9992984414488022
DBNL,C2,0.8914619132680354
DCTN4,C2,0.9646687092826267
HSPB8,C2,0.6933387404687783
STOML2,C3,0.997952773985285
VPS28,C2,0.533918893712725
JPT1,C4,0.7288483879567763
APPL1,C2,0.7285356312128439
PACSIN3,C1,0.9968892599886686
ACAD8,C3,0.9999491119378685
AGO2,C1,0.990069250570635
MYH2,C1,0.9999891769252836
MYH13,C1,0.7010380335166142
CDV3,C4,0.9932373486015957
RAB21,C4,0.6516527730169206
PSME2,C2,0.9979194900180751
DNPEP,C4,0.9936837364609172
MCTS1,C4,0.5781198534902844
TBC1D24,C2,0.6025410954570695
TMCO1,C2,0.9398043602678491
EPDR1,C3,0.6751270006868297
MYO6,C3,0.9331644262562311
NFU1,C3,0.9987686851415005
SYNPO2,C1,0.9998785228544707
UBQLN1,C4,0.7232785840386344
SNX12,C1,0.8245080054455716
NDRG2,C4,0.8029452091378679
VPS4A,C3,0.40045736168167256
G3BP2,C1,0.9653904405522955
STUB1,C2,0.9294862653893297
PACSIN2,C1,0.9071317434763705
SNX6,C4,0.7604399253889235
PSMD13,C2,0.9995127075136139
COPS3,C4,0.984179808707117
NSFL1C,C4,0.9218086888793672
PPP6R1,C1,0.7308250956846236
LIMCH1,C2,0.6930359232317934
USP24,C3,0.5125842301434782
MAPRE3,C2,0.9995431190465927
PA2G4,C1,0.9996948661566906
CAMK2A,C1,0.483954688448872
CHMP2B,C4,0.9861006905923689
RTRAF,C1,0.6310773708029657
RUVBL2,C2,0.4922233543085369
APOBEC2,C1,0.9871673726886191
PIN4,C4,0.9992705460067277
EIF3L,C2,0.9975941969863997
PLAA,C4,0.8150982002811933
NUDC,C2,0.976727446849757
BCS1L,C3,0.9416178115239031
VDAC3,C3,0.6219633376065331
CFL2,C1,0.9720316128375007
FARSA,C2,0.9892260986538234
CNPY2,C2,0.5162954484485099
FNDC3A,C1,0.8766435526156051
PADI2,C2,0.9864110401146605
GSTK1,C3,0.9999958981801216
LAMTOR2,C3,0.45361909352614455
MRPS35,C4,0.7115343608032628
COA3,C3,0.9967779637828946
TMA7,C3,0.6007189469426448
SUGT1,C2,0.5429265727571388
COQ6,C3,0.9018383330753763
ACOT9,C3,0.9999950848108616
MEMO1,C2,0.714846396975096
TMX2,C1,0.9740144768810809
SH3GLB1,C4,0.5941041799967545
CAB39,C1,0.834332522309909
LUC7L2,C2,0.9670974112587699
DHRS7,C2,0.9409788413212365
MOB4,C2,0.9988032606397166
SBDS,C2,0.9922222831014601
MRPL11,C3,0.99883092326873
PPIL1,C4,0.9131919803492741
MSRB2,C3,0.9999552899345505
FIS1,C3,0.8150561496562178
PTRH2,C2,0.7659906160955536
STRAP,C2,0.9856072183987137
RTCB,C1,0.7617021805536024
RPL36,C1,0.9992088857026318
SAMHD1,C2,0.7790211865329713
HBS1L,C2,0.8013521111980045
TLN1,C2,0.9060489774965461
USP15,C4,0.9838518860939334
TLN2,C4,0.7785469106835246
DTNA,C4,0.9355751660476056
HYOU1,C2,0.8817708200298329
AFG3L2,C3,0.999999954072514
ARIH1,C2,0.7085152160362869
RNF114,C3,0.922713846723838
SAMM50,C3,0.9852888459135543
PPME1,C4,0.5995737356297379
TIMM9,C3,0.9999725227440699
TIMM8B,C3,0.9887515382930528
UCHL5,C2,0.5771315187084255
TIMM13,C3,0.9999914234198959
SRPRB,C2,0.9871429309374086
GMPPB,C4,0.6656680104446411
MPC1,C3,0.999931322632216
SNX5,C1,0.7436609369092968
HEBP2,C4,0.5695983967180892
HCFC2,C3,0.9994246299526074
FHOD1,C3,0.7612746753340343
MYH4,C1,0.9999923407712212
MRPS18B,C3,0.9878733972503162
COPG1,C2,0.597407276950703
CLIC4,C2,0.9987996660445168
NFS1,C3,0.9999156604212832
SPCS1,C4,0.9632504612338719
SAR1B,C4,0.9643034485447316
MTCH2,C3,0.98163194380262
BZW2,C3,0.9349954768352617
DYNC1LI1,C2,0.9953727022241384
CHCHD2,C3,0.8633774445855971
NDUFB9,C3,0.9850559284058142
COX11,C3,0.9994890886641856
SQOR,C3,0.9804406089234714
SESN1,C4,0.9201791684027447
SEC23IP,C2,0.4593968719566742
